metric	condition	nn_quantile	nn_threshold	floor	n_adjudicable	n_fired	n_correct	precision	recall	f1	coverage	mnxr_macro_precision	mnxr_macro_recall	mnxr_macro_f1	mnxr_mean_pred_size
zscore	self	0.2	0.719	0.45	1288	854	709	0.8302	0.5505	0.662	0.663	0.8023	0.1904	0.3077	1.323
zscore	self	0.2	0.719	0.5	1288	813	689	0.8475	0.5349	0.6559	0.6312	0.8234	0.1832	0.2998	1.318
zscore	self	0.2	0.719	0.55	1288	783	675	0.8621	0.5241	0.6519	0.6079	0.8411	0.1809	0.2977	1.297
zscore	self	0.2	0.719	0.6	1288	743	658	0.8856	0.5109	0.648	0.5769	0.8674	0.1783	0.2959	1.299
zscore	self	0.2	0.719	0.65	1288	717	642	0.8954	0.4984	0.6404	0.5567	0.8772	0.1741	0.2906	1.301
zscore	self	0.2	0.719	0.7	1288	677	622	0.9188	0.4829	0.6331	0.5256	0.9006	0.1683	0.2836	1.279
zscore	self	0.2	0.719	0.75	1288	654	608	0.9297	0.472	0.6262	0.5078	0.9137	0.1649	0.2793	1.279
zscore	self	0.2	0.719	0.8	1288	623	593	0.9518	0.4604	0.6206	0.4837	0.9359	0.1612	0.275	1.272
zscore	self	0.2	0.719	0.85	1288	608	583	0.9589	0.4526	0.615	0.472	0.9455	0.1579	0.2705	1.241
zscore	self	0.2	0.719	0.9	1288	577	565	0.9792	0.4387	0.6059	0.448	0.965	0.1532	0.2645	1.245
zscore	self	0.25	0.8162	0.0	1288	966	945	0.9783	0.7337	0.8385	0.75	0.618	0.2659	0.3718	6.046
zscore	self	0.25	0.8162	0.05	1288	965	917	0.9503	0.712	0.814	0.7492	0.6689	0.2538	0.368	3.635
zscore	self	0.25	0.8162	0.1	1288	960	859	0.8948	0.6669	0.7642	0.7453	0.7039	0.236	0.3535	2.465
zscore	self	0.25	0.8162	0.15	1288	954	819	0.8585	0.6359	0.7306	0.7407	0.7148	0.2234	0.3404	1.993
zscore	self	0.25	0.8162	0.2	1288	940	793	0.8436	0.6157	0.7118	0.7298	0.7405	0.2152	0.3335	1.675
zscore	self	0.25	0.8162	0.25	1288	925	766	0.8281	0.5947	0.6923	0.7182	0.7505	0.2073	0.3249	1.523
zscore	self	0.25	0.8162	0.3	1288	899	741	0.8242	0.5753	0.6776	0.698	0.7707	0.201	0.3189	1.393
zscore	self	0.25	0.8162	0.35	1288	874	725	0.8295	0.5629	0.6707	0.6786	0.7916	0.197	0.3155	1.347
zscore	self	0.25	0.8162	0.4	1288	844	715	0.8472	0.5551	0.6707	0.6553	0.8128	0.1939	0.3131	1.325
zscore	self	0.25	0.8162	0.45	1288	819	695	0.8486	0.5396	0.6597	0.6359	0.8258	0.1865	0.3043	1.305
zscore	self	0.25	0.8162	0.5	1288	781	675	0.8643	0.5241	0.6525	0.6064	0.8452	0.1794	0.296	1.301
zscore	self	0.25	0.8162	0.55	1288	754	662	0.878	0.514	0.6484	0.5854	0.8617	0.1772	0.294	1.292
zscore	self	0.25	0.8162	0.6	1288	715	645	0.9021	0.5008	0.644	0.5551	0.8855	0.1747	0.2918	1.293
zscore	self	0.25	0.8162	0.65	1288	690	629	0.9116	0.4884	0.636	0.5357	0.8951	0.1705	0.2864	1.295
zscore	self	0.25	0.8162	0.7	1288	654	611	0.9343	0.4744	0.6292	0.5078	0.9168	0.1652	0.2799	1.284
zscore	self	0.25	0.8162	0.75	1288	632	597	0.9446	0.4635	0.6219	0.4907	0.9296	0.1617	0.2755	1.283
zscore	self	0.25	0.8162	0.8	1288	606	583	0.962	0.4526	0.6156	0.4705	0.9471	0.1582	0.2711	1.277
zscore	self	0.25	0.8162	0.85	1288	591	573	0.9695	0.4449	0.6099	0.4589	0.9573	0.1549	0.2666	1.245
zscore	self	0.25	0.8162	0.9	1288	563	555	0.9858	0.4309	0.5997	0.4371	0.973	0.1502	0.2603	1.25
zscore	self	0.3	0.8725	0.0	1288	901	892	0.99	0.6925	0.815	0.6995	0.6466	0.2469	0.3574	5.711
zscore	self	0.3	0.8725	0.05	1288	901	871	0.9667	0.6762	0.7958	0.6995	0.6991	0.2371	0.3541	3.525
zscore	self	0.3	0.8725	0.1	1288	898	823	0.9165	0.639	0.753	0.6972	0.7337	0.2217	0.3405	2.425
zscore	self	0.3	0.8725	0.15	1288	892	792	0.8879	0.6149	0.7266	0.6925	0.7474	0.2111	0.3293	1.978
zscore	self	0.3	0.8725	0.2	1288	879	769	0.8749	0.597	0.7097	0.6825	0.774	0.2042	0.3232	1.661
zscore	self	0.3	0.8725	0.25	1288	867	744	0.8581	0.5776	0.6905	0.6731	0.7843	0.1973	0.3153	1.514
zscore	self	0.3	0.8725	0.3	1288	843	721	0.8553	0.5598	0.6767	0.6545	0.8056	0.1919	0.3099	1.388
zscore	self	0.3	0.8725	0.35	1288	823	709	0.8615	0.5505	0.6717	0.639	0.8264	0.1897	0.3086	1.346
zscore	self	0.3	0.8725	0.4	1288	800	700	0.875	0.5435	0.6705	0.6211	0.8439	0.1873	0.3066	1.329
zscore	self	0.3	0.8725	0.45	1288	778	683	0.8779	0.5303	0.6612	0.604	0.8572	0.1823	0.3007	1.311
zscore	self	0.3	0.8725	0.5	1288	745	665	0.8926	0.5163	0.6542	0.5784	0.8737	0.1767	0.294	1.309
zscore	self	0.3	0.8725	0.55	1288	721	652	0.9043	0.5062	0.6491	0.5598	0.8884	0.1746	0.2918	1.299
zscore	self	0.3	0.8725	0.6	1288	688	637	0.9259	0.4946	0.6447	0.5342	0.9099	0.1723	0.2897	1.298
zscore	self	0.3	0.8725	0.65	1288	666	622	0.9339	0.4829	0.6366	0.5171	0.9182	0.1685	0.2847	1.298
zscore	self	0.3	0.8725	0.7	1288	634	605	0.9543	0.4697	0.6296	0.4922	0.9377	0.1632	0.278	1.285
zscore	self	0.3	0.8725	0.75	1288	613	591	0.9641	0.4589	0.6218	0.4759	0.9501	0.1597	0.2735	1.284
zscore	self	0.3	0.8725	0.8	1288	590	577	0.978	0.448	0.6145	0.4581	0.9643	0.1562	0.2688	1.278
zscore	self	0.3	0.8725	0.85	1288	579	567	0.9793	0.4402	0.6074	0.4495	0.9685	0.1529	0.2641	1.245
zscore	self	0.3	0.8725	0.9	1288	555	550	0.991	0.427	0.5969	0.4309	0.9797	0.1484	0.2577	1.254
zscore	self	0.35	0.914	0.0	1288	837	833	0.9952	0.6467	0.784	0.6498	0.672	0.2299	0.3426	5.474
zscore	self	0.35	0.914	0.05	1288	837	819	0.9785	0.6359	0.7708	0.6498	0.7228	0.2225	0.3402	3.418
zscore	self	0.35	0.914	0.1	1288	834	783	0.9388	0.6079	0.738	0.6475	0.7596	0.2102	0.3292	2.38
zscore	self	0.35	0.914	0.15	1288	829	755	0.9107	0.5862	0.7133	0.6436	0.7724	0.2005	0.3184	1.947
zscore	self	0.35	0.914	0.2	1288	818	732	0.8949	0.5683	0.6952	0.6351	0.7985	0.1939	0.312	1.639
zscore	self	0.35	0.914	0.25	1288	807	709	0.8786	0.5505	0.6768	0.6266	0.8081	0.188	0.305	1.506
zscore	self	0.35	0.914	0.3	1288	788	689	0.8744	0.5349	0.6638	0.6118	0.8297	0.1832	0.3002	1.378
zscore	self	0.35	0.914	0.35	1288	770	678	0.8805	0.5264	0.6589	0.5978	0.8483	0.1812	0.2986	1.344
zscore	self	0.35	0.914	0.4	1288	750	671	0.8947	0.521	0.6585	0.5823	0.866	0.1789	0.2966	1.327
zscore	self	0.35	0.914	0.45	1288	731	657	0.8988	0.5101	0.6508	0.5675	0.8794	0.1741	0.2907	1.31
zscore	self	0.35	0.914	0.5	1288	702	639	0.9103	0.4961	0.6422	0.545	0.8929	0.1685	0.2835	1.307
zscore	self	0.35	0.914	0.55	1288	680	628	0.9235	0.4876	0.6382	0.528	0.9076	0.1666	0.2815	1.304
zscore	self	0.35	0.914	0.6	1288	654	615	0.9404	0.4775	0.6334	0.5078	0.9246	0.1647	0.2796	1.299
zscore	self	0.35	0.914	0.65	1288	634	601	0.9479	0.4666	0.6254	0.4922	0.9324	0.1613	0.275	1.301
zscore	self	0.35	0.914	0.7	1288	605	586	0.9686	0.455	0.6191	0.4697	0.9523	0.1563	0.2685	1.29
zscore	self	0.35	0.914	0.75	1288	586	573	0.9778	0.4449	0.6115	0.455	0.9643	0.1529	0.264	1.288
zscore	self	0.35	0.914	0.8	1288	566	559	0.9876	0.434	0.603	0.4394	0.9745	0.1494	0.259	1.281
zscore	self	0.35	0.914	0.85	1288	556	550	0.9892	0.427	0.5965	0.4317	0.978	0.1468	0.2553	1.25
zscore	self	0.35	0.914	0.9	1288	536	535	0.9981	0.4154	0.5866	0.4161	0.9865	0.1424	0.2489	1.257
zscore	self	0.4	0.9695	0.0	1288	773	773	1.0	0.6002	0.7501	0.6002	0.6968	0.2175	0.3316	5.257
zscore	self	0.4	0.9695	0.05	1288	773	763	0.9871	0.5924	0.7404	0.6002	0.7467	0.2122	0.3305	3.295
zscore	self	0.4	0.9695	0.1	1288	770	734	0.9532	0.5699	0.7133	0.5978	0.783	0.2009	0.3197	2.339
zscore	self	0.4	0.9695	0.15	1288	767	711	0.927	0.552	0.692	0.5955	0.7944	0.1931	0.3107	1.931
zscore	self	0.4	0.9695	0.2	1288	757	692	0.9141	0.5373	0.6768	0.5877	0.8209	0.1872	0.3048	1.636
zscore	self	0.4	0.9695	0.25	1288	747	673	0.9009	0.5225	0.6614	0.58	0.8326	0.1816	0.2981	1.509
zscore	self	0.4	0.9695	0.3	1288	730	655	0.8973	0.5085	0.6492	0.5668	0.8536	0.1773	0.2936	1.379
zscore	self	0.4	0.9695	0.35	1288	717	646	0.901	0.5016	0.6444	0.5567	0.8694	0.1753	0.2918	1.349
zscore	self	0.4	0.9695	0.4	1288	698	639	0.9155	0.4961	0.6435	0.5419	0.8881	0.1732	0.2899	1.332
zscore	self	0.4	0.9695	0.45	1288	682	626	0.9179	0.486	0.6355	0.5295	0.8992	0.1684	0.2837	1.315
zscore	self	0.4	0.9695	0.5	1288	655	609	0.9298	0.4728	0.6269	0.5085	0.9132	0.1632	0.2769	1.311
zscore	self	0.4	0.9695	0.55	1288	638	602	0.9436	0.4674	0.6251	0.4953	0.928	0.1618	0.2756	1.309
zscore	self	0.4	0.9695	0.6	1288	617	590	0.9562	0.4581	0.6194	0.479	0.941	0.1602	0.2738	1.305
zscore	self	0.4	0.9695	0.65	1288	600	577	0.9617	0.448	0.6112	0.4658	0.9468	0.1572	0.2696	1.305
zscore	self	0.4	0.9695	0.7	1288	577	564	0.9775	0.4379	0.6048	0.448	0.962	0.1526	0.2634	1.291
zscore	self	0.4	0.9695	0.75	1288	559	552	0.9875	0.4286	0.5977	0.434	0.9733	0.1494	0.2591	1.288
zscore	self	0.4	0.9695	0.8	1288	543	539	0.9926	0.4185	0.5887	0.4216	0.979	0.1459	0.2539	1.28
zscore	self	0.4	0.9695	0.85	1288	533	530	0.9944	0.4115	0.5821	0.4138	0.9826	0.1434	0.2502	1.248
zscore	self	0.4	0.9695	0.9	1288	516	516	1.0	0.4006	0.5721	0.4006	0.9879	0.1389	0.2436	1.254
zscore	self	0.45	0.9945	0.0	1288	708	708	1.0	0.5497	0.7094	0.5497	0.7303	0.203	0.3177	4.734
zscore	self	0.45	0.9945	0.05	1288	708	701	0.9901	0.5443	0.7024	0.5497	0.7764	0.1987	0.3164	3.0
zscore	self	0.45	0.9945	0.1	1288	707	683	0.9661	0.5303	0.6847	0.5489	0.8113	0.1912	0.3095	2.242
zscore	self	0.45	0.9945	0.15	1288	704	662	0.9403	0.514	0.6647	0.5466	0.8215	0.1844	0.3012	1.858
zscore	self	0.45	0.9945	0.2	1288	698	646	0.9255	0.5016	0.6506	0.5419	0.8417	0.1792	0.2954	1.601
zscore	self	0.45	0.9945	0.25	1288	690	631	0.9145	0.4899	0.638	0.5357	0.85	0.1742	0.2891	1.481
zscore	self	0.45	0.9945	0.3	1288	677	615	0.9084	0.4775	0.626	0.5256	0.8662	0.1704	0.2847	1.376
zscore	self	0.45	0.9945	0.35	1288	665	606	0.9113	0.4705	0.6206	0.5163	0.8793	0.1685	0.2828	1.356
zscore	self	0.45	0.9945	0.4	1288	647	599	0.9258	0.4651	0.6191	0.5023	0.897	0.1664	0.2807	1.338
zscore	self	0.45	0.9945	0.45	1288	634	589	0.929	0.4573	0.6129	0.4922	0.9097	0.1622	0.2753	1.319
zscore	self	0.45	0.9945	0.5	1288	608	573	0.9424	0.4449	0.6044	0.472	0.9254	0.1573	0.2688	1.314
zscore	self	0.45	0.9945	0.55	1288	595	567	0.9529	0.4402	0.6022	0.462	0.9371	0.156	0.2675	1.309
zscore	self	0.45	0.9945	0.6	1288	578	558	0.9654	0.4332	0.5981	0.4488	0.95	0.1547	0.266	1.303
zscore	self	0.45	0.9945	0.65	1288	565	547	0.9681	0.4247	0.5904	0.4387	0.9524	0.1525	0.2629	1.304
zscore	self	0.45	0.9945	0.7	1288	548	537	0.9799	0.4169	0.585	0.4255	0.9637	0.1485	0.2573	1.303
zscore	self	0.45	0.9945	0.75	1288	532	527	0.9906	0.4092	0.5791	0.413	0.9757	0.1458	0.2536	1.299
zscore	self	0.45	0.9945	0.8	1288	519	517	0.9961	0.4014	0.5722	0.403	0.9819	0.1432	0.25	1.289
zscore	self	0.45	0.9945	0.85	1288	512	511	0.998	0.3967	0.5678	0.3975	0.9858	0.1409	0.2465	1.254
zscore	self	0.45	0.9945	0.9	1288	501	501	1.0	0.389	0.5601	0.389	0.9875	0.1368	0.2403	1.259
zscore	self	0.5	0.9991	0.0	1288	644	644	1.0	0.5	0.6667	0.5	0.7521	0.1828	0.2941	4.449
zscore	self	0.5	0.9991	0.05	1288	644	639	0.9922	0.4961	0.6615	0.5	0.7986	0.179	0.2924	2.818
zscore	self	0.5	0.9991	0.1	1288	643	625	0.972	0.4852	0.6473	0.4992	0.831	0.1739	0.2876	2.123
zscore	self	0.5	0.9991	0.15	1288	641	611	0.9532	0.4744	0.6335	0.4977	0.8405	0.1681	0.2801	1.793
zscore	self	0.5	0.9991	0.2	1288	636	599	0.9418	0.4651	0.6227	0.4938	0.8624	0.165	0.277	1.553
zscore	self	0.5	0.9991	0.25	1288	630	586	0.9302	0.455	0.6111	0.4891	0.8696	0.1611	0.2718	1.456
zscore	self	0.5	0.9991	0.3	1288	619	570	0.9208	0.4425	0.5978	0.4806	0.8823	0.1572	0.2669	1.36
zscore	self	0.5	0.9991	0.35	1288	611	562	0.9198	0.4363	0.5919	0.4744	0.8877	0.1554	0.2645	1.346
zscore	self	0.5	0.9991	0.4	1288	596	557	0.9346	0.4325	0.5913	0.4627	0.9061	0.1538	0.263	1.327
zscore	self	0.5	0.9991	0.45	1288	584	548	0.9384	0.4255	0.5855	0.4534	0.9182	0.1497	0.2575	1.312
zscore	self	0.5	0.9991	0.5	1288	563	534	0.9485	0.4146	0.577	0.4371	0.931	0.1454	0.2515	1.307
zscore	self	0.5	0.9991	0.55	1288	553	530	0.9584	0.4115	0.5758	0.4293	0.9423	0.145	0.2513	1.3
zscore	self	0.5	0.9991	0.6	1288	540	522	0.9667	0.4053	0.5711	0.4193	0.9511	0.1437	0.2497	1.298
zscore	self	0.5	0.9991	0.65	1288	528	512	0.9697	0.3975	0.5639	0.4099	0.9538	0.1417	0.2467	1.299
zscore	self	0.5	0.9991	0.7	1288	512	502	0.9805	0.3898	0.5578	0.3975	0.964	0.1377	0.2409	1.299
zscore	self	0.5	0.9991	0.75	1288	497	492	0.9899	0.382	0.5513	0.3859	0.974	0.1349	0.237	1.296
zscore	self	0.5	0.9991	0.8	1288	488	486	0.9959	0.3773	0.5473	0.3789	0.9807	0.1332	0.2346	1.291
zscore	self	0.5	0.9991	0.85	1288	481	480	0.9979	0.3727	0.5427	0.3734	0.9849	0.1309	0.2311	1.256
zscore	self	0.5	0.9991	0.9	1288	473	473	1.0	0.3672	0.5372	0.3672	0.9868	0.1285	0.2273	1.26
zscore	self	0.55	1.0	0.0	1288	584	584	1.0	0.4534	0.6239	0.4534	0.7575	0.1661	0.2725	4.488
zscore	self	0.55	1.0	0.05	1288	584	579	0.9914	0.4495	0.6186	0.4534	0.8052	0.1627	0.2707	2.815
zscore	self	0.55	1.0	0.1	1288	583	566	0.9708	0.4394	0.605	0.4526	0.8368	0.1577	0.2654	2.087
zscore	self	0.55	1.0	0.15	1288	581	553	0.9518	0.4293	0.5918	0.4511	0.8454	0.1529	0.2589	1.746
zscore	self	0.55	1.0	0.2	1288	576	542	0.941	0.4208	0.5815	0.4472	0.8684	0.15	0.2559	1.506
zscore	self	0.55	1.0	0.25	1288	570	531	0.9316	0.4123	0.5716	0.4425	0.8742	0.1465	0.2509	1.448
zscore	self	0.55	1.0	0.3	1288	561	518	0.9234	0.4022	0.5603	0.4356	0.8854	0.1432	0.2465	1.365
zscore	self	0.55	1.0	0.35	1288	553	511	0.9241	0.3967	0.5551	0.4293	0.8909	0.1413	0.244	1.354
zscore	self	0.55	1.0	0.4	1288	539	507	0.9406	0.3936	0.555	0.4185	0.9116	0.1398	0.2425	1.335
zscore	self	0.55	1.0	0.45	1288	528	500	0.947	0.3882	0.5507	0.4099	0.9247	0.1365	0.2379	1.326
zscore	self	0.55	1.0	0.5	1288	511	488	0.955	0.3789	0.5425	0.3967	0.9357	0.1329	0.2327	1.32
zscore	self	0.55	1.0	0.55	1288	501	484	0.9661	0.3758	0.5411	0.389	0.9483	0.1324	0.2324	1.317
zscore	self	0.55	1.0	0.6	1288	489	476	0.9734	0.3696	0.5357	0.3797	0.9562	0.1312	0.2308	1.315
zscore	self	0.55	1.0	0.65	1288	479	468	0.977	0.3634	0.5297	0.3719	0.9595	0.1294	0.2281	1.315
zscore	self	0.55	1.0	0.7	1288	469	460	0.9808	0.3571	0.5236	0.3641	0.9629	0.1266	0.2237	1.311
zscore	self	0.55	1.0	0.75	1288	456	452	0.9912	0.3509	0.5183	0.354	0.9739	0.1245	0.2208	1.307
zscore	self	0.55	1.0	0.8	1288	449	447	0.9955	0.347	0.5147	0.3486	0.979	0.1229	0.2184	1.301
zscore	self	0.55	1.0	0.85	1288	442	441	0.9977	0.3424	0.5098	0.3432	0.9836	0.1206	0.2148	1.262
zscore	self	0.55	1.0	0.9	1288	435	435	1.0	0.3377	0.5049	0.3377	0.9856	0.1189	0.2122	1.267
zscore	self	0.6	1.0	0.0	1288	525	525	1.0	0.4076	0.5792	0.4076	0.7589	0.1478	0.2474	4.528
zscore	self	0.6	1.0	0.05	1288	525	520	0.9905	0.4037	0.5736	0.4076	0.8041	0.1446	0.2451	2.855
zscore	self	0.6	1.0	0.1	1288	524	510	0.9733	0.396	0.5629	0.4068	0.8349	0.141	0.2412	2.124
zscore	self	0.6	1.0	0.15	1288	523	497	0.9503	0.3859	0.5489	0.4061	0.8416	0.1361	0.2344	1.771
zscore	self	0.6	1.0	0.2	1288	519	488	0.9403	0.3789	0.5401	0.403	0.8675	0.1336	0.2316	1.523
zscore	self	0.6	1.0	0.25	1288	513	477	0.9298	0.3703	0.5297	0.3983	0.8739	0.1302	0.2267	1.461
zscore	self	0.6	1.0	0.3	1288	505	465	0.9208	0.361	0.5187	0.3921	0.8855	0.1277	0.2232	1.37
zscore	self	0.6	1.0	0.35	1288	497	458	0.9215	0.3556	0.5132	0.3859	0.8907	0.1259	0.2206	1.359
zscore	self	0.6	1.0	0.4	1288	483	455	0.942	0.3533	0.5138	0.375	0.9134	0.1248	0.2195	1.343
zscore	self	0.6	1.0	0.45	1288	474	450	0.9494	0.3494	0.5108	0.368	0.9284	0.122	0.2157	1.331
zscore	self	0.6	1.0	0.5	1288	459	439	0.9564	0.3408	0.5026	0.3564	0.9403	0.1192	0.2115	1.329
zscore	self	0.6	1.0	0.55	1288	451	435	0.9645	0.3377	0.5003	0.3502	0.9481	0.1187	0.211	1.326
zscore	self	0.6	1.0	0.6	1288	440	428	0.9727	0.3323	0.4954	0.3416	0.957	0.1176	0.2095	1.323
zscore	self	0.6	1.0	0.65	1288	430	420	0.9767	0.3261	0.4889	0.3339	0.9607	0.1159	0.2068	1.323
zscore	self	0.6	1.0	0.7	1288	420	412	0.981	0.3199	0.4824	0.3261	0.9645	0.113	0.2023	1.319
zscore	self	0.6	1.0	0.75	1288	407	404	0.9926	0.3137	0.4767	0.316	0.9769	0.1109	0.1992	1.314
zscore	self	0.6	1.0	0.8	1288	402	400	0.995	0.3106	0.4734	0.3121	0.9803	0.1095	0.197	1.306
zscore	self	0.6	1.0	0.85	1288	396	395	0.9975	0.3067	0.4691	0.3075	0.9842	0.108	0.1946	1.265
zscore	self	0.6	1.0	0.9	1288	390	390	1.0	0.3028	0.4648	0.3028	0.9865	0.1065	0.1922	1.269
zscore	self	0.65	1.0	0.0	1288	506	506	1.0	0.3929	0.5641	0.3929	0.762	0.1418	0.2391	4.403
zscore	self	0.65	1.0	0.05	1288	506	502	0.9921	0.3898	0.5596	0.3929	0.8064	0.139	0.2372	2.836
zscore	self	0.65	1.0	0.1	1288	506	493	0.9743	0.3828	0.5496	0.3929	0.8366	0.1362	0.2342	2.117
zscore	self	0.65	1.0	0.15	1288	505	480	0.9505	0.3727	0.5354	0.3921	0.8432	0.1314	0.2273	1.765
zscore	self	0.65	1.0	0.2	1288	501	472	0.9421	0.3665	0.5277	0.389	0.8692	0.129	0.2246	1.522
zscore	self	0.65	1.0	0.25	1288	496	464	0.9355	0.3602	0.5202	0.3851	0.8776	0.1266	0.2213	1.463
zscore	self	0.65	1.0	0.3	1288	489	452	0.9243	0.3509	0.5087	0.3797	0.8879	0.1241	0.2178	1.371
zscore	self	0.65	1.0	0.35	1288	481	445	0.9252	0.3455	0.5031	0.3734	0.8933	0.1223	0.2151	1.361
zscore	self	0.65	1.0	0.4	1288	468	442	0.9444	0.3432	0.5034	0.3634	0.9149	0.1212	0.214	1.343
zscore	self	0.65	1.0	0.45	1288	460	437	0.95	0.3393	0.5	0.3571	0.9284	0.1185	0.2101	1.33
zscore	self	0.65	1.0	0.5	1288	446	426	0.9552	0.3307	0.4913	0.3463	0.9385	0.1156	0.2058	1.327
zscore	self	0.65	1.0	0.55	1288	438	422	0.9635	0.3276	0.489	0.3401	0.9465	0.1151	0.2053	1.324
zscore	self	0.65	1.0	0.6	1288	427	415	0.9719	0.3222	0.484	0.3315	0.9557	0.114	0.2038	1.321
zscore	self	0.65	1.0	0.65	1288	417	407	0.976	0.316	0.4774	0.3238	0.9594	0.1123	0.201	1.321
zscore	self	0.65	1.0	0.7	1288	407	399	0.9803	0.3098	0.4708	0.316	0.9633	0.1094	0.1965	1.317
zscore	self	0.65	1.0	0.75	1288	394	391	0.9924	0.3036	0.4649	0.3059	0.9761	0.1073	0.1934	1.312
zscore	self	0.65	1.0	0.8	1288	389	387	0.9949	0.3005	0.4615	0.302	0.9796	0.1059	0.1912	1.303
zscore	self	0.65	1.0	0.85	1288	383	382	0.9974	0.2966	0.4572	0.2974	0.9837	0.1044	0.1887	1.261
zscore	self	0.65	1.0	0.9	1288	377	377	1.0	0.2927	0.4529	0.2927	0.9861	0.1029	0.1863	1.265
zscore	self	0.7	1.0	0.0	1288	423	423	1.0	0.3284	0.4944	0.3284	0.7626	0.1182	0.2047	4.333
zscore	self	0.7	1.0	0.05	1288	423	419	0.9905	0.3253	0.4898	0.3284	0.805	0.1158	0.2024	2.87
zscore	self	0.7	1.0	0.1	1288	423	410	0.9693	0.3183	0.4793	0.3284	0.8343	0.1131	0.1991	2.125
zscore	self	0.7	1.0	0.15	1288	422	398	0.9431	0.309	0.4655	0.3276	0.8417	0.1089	0.1928	1.74
zscore	self	0.7	1.0	0.2	1288	419	393	0.9379	0.3051	0.4605	0.3253	0.8649	0.1072	0.1908	1.512
zscore	self	0.7	1.0	0.25	1288	415	387	0.9325	0.3005	0.4545	0.3222	0.8736	0.105	0.1874	1.454
zscore	self	0.7	1.0	0.3	1288	410	377	0.9195	0.2927	0.4441	0.3183	0.8826	0.1028	0.1842	1.365
zscore	self	0.7	1.0	0.35	1288	404	373	0.9233	0.2896	0.4409	0.3137	0.8895	0.1014	0.1821	1.358
zscore	self	0.7	1.0	0.4	1288	393	371	0.944	0.288	0.4414	0.3051	0.9131	0.1012	0.1822	1.34
zscore	self	0.7	1.0	0.45	1288	386	366	0.9482	0.2842	0.4373	0.2997	0.9268	0.0985	0.1781	1.326
zscore	self	0.7	1.0	0.5	1288	376	360	0.9574	0.2795	0.4327	0.2919	0.9408	0.0971	0.176	1.324
zscore	self	0.7	1.0	0.55	1288	370	356	0.9622	0.2764	0.4294	0.2873	0.9453	0.0967	0.1754	1.319
zscore	self	0.7	1.0	0.6	1288	360	350	0.9722	0.2717	0.4248	0.2795	0.9563	0.0956	0.1739	1.314
zscore	self	0.7	1.0	0.65	1288	351	343	0.9772	0.2663	0.4185	0.2725	0.9608	0.0942	0.1717	1.313
zscore	self	0.7	1.0	0.7	1288	341	335	0.9824	0.2601	0.4113	0.2648	0.9655	0.0914	0.167	1.308
zscore	self	0.7	1.0	0.75	1288	331	329	0.994	0.2554	0.4064	0.257	0.9781	0.0895	0.1639	1.302
zscore	self	0.7	1.0	0.8	1288	327	325	0.9939	0.2523	0.4025	0.2539	0.9778	0.0881	0.1616	1.294
zscore	self	0.7	1.0	0.85	1288	321	320	0.9969	0.2484	0.3978	0.2492	0.9826	0.0865	0.159	1.243
zscore	self	0.7	1.0	0.9	1288	316	316	1.0	0.2453	0.394	0.2453	0.9855	0.0858	0.1579	1.247
zscore	self	0.75	1.0	0.0	1288	381	381	1.0	0.2958	0.4566	0.2958	0.7734	0.1052	0.1851	4.357
zscore	self	0.75	1.0	0.05	1288	381	377	0.9895	0.2927	0.4518	0.2958	0.8155	0.1027	0.1825	2.895
zscore	self	0.75	1.0	0.1	1288	381	370	0.9711	0.2873	0.4434	0.2958	0.8446	0.1006	0.1798	2.139
zscore	self	0.75	1.0	0.15	1288	380	358	0.9421	0.278	0.4293	0.295	0.8483	0.0965	0.1733	1.738
zscore	self	0.75	1.0	0.2	1288	377	353	0.9363	0.2741	0.424	0.2927	0.8719	0.0949	0.1711	1.492
zscore	self	0.75	1.0	0.25	1288	373	350	0.9383	0.2717	0.4214	0.2896	0.8821	0.0938	0.1696	1.447
zscore	self	0.75	1.0	0.3	1288	369	341	0.9241	0.2648	0.4116	0.2865	0.8894	0.0921	0.1669	1.354
zscore	self	0.75	1.0	0.35	1288	363	338	0.9311	0.2624	0.4094	0.2818	0.8986	0.0908	0.1649	1.352
zscore	self	0.75	1.0	0.4	1288	355	337	0.9493	0.2616	0.4102	0.2756	0.9188	0.0906	0.165	1.334
zscore	self	0.75	1.0	0.45	1288	350	334	0.9543	0.2593	0.4078	0.2717	0.9336	0.0887	0.162	1.323
zscore	self	0.75	1.0	0.5	1288	342	330	0.9649	0.2562	0.4049	0.2655	0.9496	0.0878	0.1607	1.319
zscore	self	0.75	1.0	0.55	1288	337	327	0.9703	0.2539	0.4025	0.2616	0.9547	0.0874	0.1602	1.315
zscore	self	0.75	1.0	0.6	1288	329	321	0.9757	0.2492	0.397	0.2554	0.9612	0.0864	0.1586	1.31
zscore	self	0.75	1.0	0.65	1288	322	315	0.9783	0.2446	0.3913	0.25	0.9635	0.0851	0.1564	1.311
zscore	self	0.75	1.0	0.7	1288	315	309	0.981	0.2399	0.3855	0.2446	0.9659	0.0834	0.1536	1.305
zscore	self	0.75	1.0	0.75	1288	305	303	0.9934	0.2352	0.3804	0.2368	0.9795	0.0815	0.1505	1.298
zscore	self	0.75	1.0	0.8	1288	301	299	0.9934	0.2321	0.3763	0.2337	0.9792	0.0801	0.1481	1.289
zscore	self	0.75	1.0	0.85	1288	295	294	0.9966	0.2283	0.3714	0.229	0.9845	0.0785	0.1455	1.234
