metric	condition	nn_quantile	nn_threshold	floor	n_adjudicable	n_fired	n_correct	precision	recall	f1	coverage	mnxr_macro_precision	mnxr_macro_recall	mnxr_macro_f1	mnxr_mean_pred_size
dot	twin	0.2	13.5282	0.35	1288	935	677	0.7241	0.5256	0.6091	0.7259	0.6793	0.1775	0.2815	1.345
dot	twin	0.2	13.5282	0.4	1288	889	658	0.7402	0.5109	0.6045	0.6902	0.7079	0.1722	0.2771	1.286
dot	twin	0.2	13.5282	0.45	1288	851	641	0.7532	0.4977	0.5993	0.6607	0.7262	0.1659	0.2701	1.267
dot	twin	0.2	13.5282	0.5	1288	805	625	0.7764	0.4852	0.5972	0.625	0.7556	0.163	0.2682	1.252
dot	twin	0.2	13.5282	0.55	1288	765	608	0.7948	0.472	0.5923	0.5939	0.7747	0.1577	0.262	1.26
dot	twin	0.2	13.5282	0.6	1288	713	582	0.8163	0.4519	0.5817	0.5536	0.7982	0.1514	0.2546	1.247
dot	twin	0.2	13.5282	0.65	1288	685	563	0.8219	0.4371	0.5707	0.5318	0.8045	0.1453	0.2461	1.239
dot	twin	0.2	13.5282	0.7	1288	640	547	0.8547	0.4247	0.5674	0.4969	0.8371	0.1424	0.2434	1.245
dot	twin	0.2	13.5282	0.75	1288	618	534	0.8641	0.4146	0.5603	0.4798	0.848	0.1386	0.2382	1.238
dot	twin	0.2	13.5282	0.8	1288	579	513	0.886	0.3983	0.5495	0.4495	0.8698	0.1331	0.2309	1.223
dot	twin	0.2	13.5282	0.85	1288	553	501	0.906	0.389	0.5443	0.4293	0.8914	0.1301	0.2271	1.214
dot	twin	0.2	13.5282	0.9	1288	499	468	0.9379	0.3634	0.5238	0.3874	0.9227	0.1218	0.2152	1.21
dot	twin	0.25	14.5245	0.0	1288	965	866	0.8974	0.6724	0.7688	0.7492	0.5319	0.234	0.325	6.067
dot	twin	0.25	14.5245	0.05	1288	965	824	0.8539	0.6398	0.7315	0.7492	0.5764	0.2184	0.3168	3.741
dot	twin	0.25	14.5245	0.1	1288	965	776	0.8041	0.6025	0.6889	0.7492	0.6049	0.2062	0.3075	2.7
dot	twin	0.25	14.5245	0.15	1288	960	734	0.7646	0.5699	0.653	0.7453	0.6154	0.1932	0.2941	2.062
dot	twin	0.25	14.5245	0.2	1288	950	699	0.7358	0.5427	0.6247	0.7376	0.6287	0.1834	0.284	1.785
dot	twin	0.25	14.5245	0.25	1288	934	679	0.727	0.5272	0.6112	0.7252	0.6485	0.1763	0.2773	1.556
dot	twin	0.25	14.5245	0.3	1288	911	663	0.7278	0.5148	0.603	0.7073	0.6712	0.1718	0.2736	1.433
dot	twin	0.25	14.5245	0.35	1288	882	649	0.7358	0.5039	0.5982	0.6848	0.6912	0.1677	0.2699	1.345
dot	twin	0.25	14.5245	0.4	1288	840	630	0.75	0.4891	0.5921	0.6522	0.7183	0.1624	0.2649	1.285
dot	twin	0.25	14.5245	0.45	1288	804	613	0.7624	0.4759	0.586	0.6242	0.7359	0.1561	0.2575	1.265
dot	twin	0.25	14.5245	0.5	1288	760	598	0.7868	0.4643	0.584	0.5901	0.7664	0.1533	0.2555	1.253
dot	twin	0.25	14.5245	0.55	1288	722	582	0.8061	0.4519	0.5791	0.5606	0.7865	0.1483	0.2496	1.261
dot	twin	0.25	14.5245	0.6	1288	674	559	0.8294	0.434	0.5698	0.5233	0.8121	0.1427	0.2427	1.245
dot	twin	0.25	14.5245	0.65	1288	647	540	0.8346	0.4193	0.5581	0.5023	0.8181	0.1365	0.234	1.237
dot	twin	0.25	14.5245	0.7	1288	607	525	0.8649	0.4076	0.5541	0.4713	0.8485	0.134	0.2315	1.248
dot	twin	0.25	14.5245	0.75	1288	587	514	0.8756	0.3991	0.5483	0.4557	0.8609	0.1311	0.2275	1.243
dot	twin	0.25	14.5245	0.8	1288	551	494	0.8966	0.3835	0.5372	0.4278	0.882	0.1259	0.2203	1.226
dot	twin	0.25	14.5245	0.85	1288	525	482	0.9181	0.3742	0.5317	0.4076	0.9045	0.1229	0.2163	1.219
dot	twin	0.25	14.5245	0.9	1288	480	452	0.9417	0.3509	0.5113	0.3727	0.9278	0.1165	0.207	1.21
dot	twin	0.3	15.2644	0.0	1288	901	822	0.9123	0.6382	0.751	0.6995	0.5524	0.2247	0.3194	5.816
dot	twin	0.3	15.2644	0.05	1288	901	784	0.8701	0.6087	0.7163	0.6995	0.5946	0.2101	0.3105	3.675
dot	twin	0.3	15.2644	0.1	1288	901	740	0.8213	0.5745	0.6761	0.6995	0.6225	0.1991	0.3017	2.677
dot	twin	0.3	15.2644	0.15	1288	898	700	0.7795	0.5435	0.6404	0.6972	0.6318	0.1865	0.288	2.056
dot	twin	0.3	15.2644	0.2	1288	889	667	0.7503	0.5179	0.6128	0.6902	0.6457	0.1768	0.2775	1.778
dot	twin	0.3	15.2644	0.25	1288	877	649	0.74	0.5039	0.5995	0.6809	0.6657	0.1705	0.2715	1.556
dot	twin	0.3	15.2644	0.3	1288	859	634	0.7381	0.4922	0.5906	0.6669	0.6851	0.166	0.2673	1.431
dot	twin	0.3	15.2644	0.35	1288	832	621	0.7464	0.4821	0.5858	0.646	0.7035	0.162	0.2633	1.341
dot	twin	0.3	15.2644	0.4	1288	792	604	0.7626	0.4689	0.5808	0.6149	0.7332	0.1576	0.2594	1.279
dot	twin	0.3	15.2644	0.45	1288	761	588	0.7727	0.4565	0.5739	0.5908	0.7484	0.1512	0.2516	1.266
dot	twin	0.3	15.2644	0.5	1288	723	575	0.7953	0.4464	0.5719	0.5613	0.778	0.1488	0.2498	1.252
dot	twin	0.3	15.2644	0.55	1288	688	560	0.814	0.4348	0.5668	0.5342	0.7956	0.1439	0.2438	1.259
dot	twin	0.3	15.2644	0.6	1288	645	539	0.8357	0.4185	0.5577	0.5008	0.8201	0.1386	0.2371	1.241
dot	twin	0.3	15.2644	0.65	1288	624	524	0.8397	0.4068	0.5481	0.4845	0.8252	0.1334	0.2297	1.232
dot	twin	0.3	15.2644	0.7	1288	586	510	0.8703	0.396	0.5443	0.455	0.8562	0.1309	0.2271	1.242
dot	twin	0.3	15.2644	0.75	1288	566	499	0.8816	0.3874	0.5383	0.4394	0.8694	0.128	0.2231	1.237
dot	twin	0.3	15.2644	0.8	1288	533	481	0.9024	0.3734	0.5283	0.4138	0.8907	0.1228	0.2159	1.227
dot	twin	0.3	15.2644	0.85	1288	509	470	0.9234	0.3649	0.5231	0.3952	0.9111	0.1203	0.2125	1.224
dot	twin	0.3	15.2644	0.9	1288	467	442	0.9465	0.3432	0.5037	0.3626	0.9342	0.1145	0.2041	1.214
dot	twin	0.35	16.0314	0.0	1288	837	767	0.9164	0.5955	0.7219	0.6498	0.5677	0.2111	0.3078	5.381
dot	twin	0.35	16.0314	0.05	1288	837	738	0.8817	0.573	0.6946	0.6498	0.6084	0.1991	0.3	3.526
dot	twin	0.35	16.0314	0.1	1288	837	700	0.8363	0.5435	0.6588	0.6498	0.6372	0.1892	0.2918	2.593
dot	twin	0.35	16.0314	0.15	1288	837	664	0.7933	0.5155	0.6249	0.6498	0.6466	0.1775	0.2786	1.998
dot	twin	0.35	16.0314	0.2	1288	830	634	0.7639	0.4922	0.5987	0.6444	0.6605	0.1689	0.2691	1.724
dot	twin	0.35	16.0314	0.25	1288	818	619	0.7567	0.4806	0.5878	0.6351	0.6796	0.1637	0.2638	1.561
dot	twin	0.35	16.0314	0.3	1288	801	605	0.7553	0.4697	0.5792	0.6219	0.6999	0.1593	0.2596	1.437
dot	twin	0.35	16.0314	0.35	1288	779	593	0.7612	0.4604	0.5738	0.6048	0.716	0.1554	0.2554	1.346
dot	twin	0.35	16.0314	0.4	1288	742	576	0.7763	0.4472	0.5675	0.5761	0.7454	0.151	0.2511	1.279
dot	twin	0.35	16.0314	0.45	1288	711	560	0.7876	0.4348	0.5603	0.552	0.7615	0.1447	0.2431	1.267
dot	twin	0.35	16.0314	0.5	1288	674	547	0.8116	0.4247	0.5576	0.5233	0.7929	0.1422	0.2412	1.261
dot	twin	0.35	16.0314	0.55	1288	641	533	0.8315	0.4138	0.5526	0.4977	0.8118	0.1375	0.2351	1.268
dot	twin	0.35	16.0314	0.6	1288	603	514	0.8524	0.3991	0.5436	0.4682	0.8357	0.1323	0.2285	1.253
dot	twin	0.35	16.0314	0.65	1288	584	500	0.8562	0.3882	0.5342	0.4534	0.8406	0.1276	0.2215	1.242
dot	twin	0.35	16.0314	0.7	1288	552	486	0.8804	0.3773	0.5283	0.4286	0.8654	0.1251	0.2186	1.251
dot	twin	0.35	16.0314	0.75	1288	534	475	0.8895	0.3688	0.5214	0.4146	0.8766	0.1222	0.2144	1.247
dot	twin	0.35	16.0314	0.8	1288	506	460	0.9091	0.3571	0.5128	0.3929	0.8967	0.1172	0.2074	1.235
dot	twin	0.35	16.0314	0.85	1288	485	449	0.9258	0.3486	0.5065	0.3766	0.9129	0.1147	0.2038	1.231
dot	twin	0.35	16.0314	0.9	1288	446	424	0.9507	0.3292	0.489	0.3463	0.9378	0.1092	0.1955	1.22
dot	twin	0.4	16.8909	0.0	1288	773	715	0.925	0.5551	0.6938	0.6002	0.5883	0.1983	0.2966	5.257
dot	twin	0.4	16.8909	0.05	1288	773	689	0.8913	0.5349	0.6686	0.6002	0.6254	0.1873	0.2882	3.479
dot	twin	0.4	16.8909	0.1	1288	773	656	0.8486	0.5093	0.6366	0.6002	0.6536	0.1782	0.2801	2.56
dot	twin	0.4	16.8909	0.15	1288	773	625	0.8085	0.4852	0.6065	0.6002	0.6613	0.1684	0.2684	1.973
dot	twin	0.4	16.8909	0.2	1288	766	597	0.7794	0.4635	0.5813	0.5947	0.6774	0.1607	0.2598	1.695
dot	twin	0.4	16.8909	0.25	1288	754	583	0.7732	0.4526	0.571	0.5854	0.6968	0.1556	0.2544	1.526
dot	twin	0.4	16.8909	0.3	1288	738	569	0.771	0.4418	0.5617	0.573	0.7162	0.1512	0.2498	1.402
dot	twin	0.4	16.8909	0.35	1288	718	557	0.7758	0.4325	0.5553	0.5575	0.7323	0.1476	0.2456	1.306
dot	twin	0.4	16.8909	0.4	1288	685	542	0.7912	0.4208	0.5494	0.5318	0.7592	0.1434	0.2413	1.263
dot	twin	0.4	16.8909	0.45	1288	660	528	0.8	0.4099	0.5421	0.5124	0.7732	0.1387	0.2351	1.247
dot	twin	0.4	16.8909	0.5	1288	631	519	0.8225	0.403	0.5409	0.4899	0.8033	0.1368	0.2338	1.238
dot	twin	0.4	16.8909	0.55	1288	601	507	0.8436	0.3936	0.5368	0.4666	0.8233	0.1323	0.228	1.245
dot	twin	0.4	16.8909	0.6	1288	566	489	0.864	0.3797	0.5275	0.4394	0.847	0.1274	0.2215	1.236
dot	twin	0.4	16.8909	0.65	1288	549	476	0.867	0.3696	0.5182	0.4262	0.8513	0.1227	0.2145	1.236
dot	twin	0.4	16.8909	0.7	1288	520	463	0.8904	0.3595	0.5122	0.4037	0.8754	0.1203	0.2116	1.246
dot	twin	0.4	16.8909	0.75	1288	505	453	0.897	0.3517	0.5053	0.3921	0.8843	0.1175	0.2074	1.24
dot	twin	0.4	16.8909	0.8	1288	478	439	0.9184	0.3408	0.4972	0.3711	0.9064	0.1133	0.2015	1.226
dot	twin	0.4	16.8909	0.85	1288	459	429	0.9346	0.3331	0.4911	0.3564	0.9221	0.1109	0.198	1.227
dot	twin	0.4	16.8909	0.9	1288	424	406	0.9575	0.3152	0.4743	0.3292	0.9452	0.1054	0.1897	1.219
dot	twin	0.45	17.5261	0.0	1288	708	660	0.9322	0.5124	0.6613	0.5497	0.6055	0.1831	0.2811	5.045
dot	twin	0.45	17.5261	0.05	1288	708	639	0.9025	0.4961	0.6403	0.5497	0.6408	0.1745	0.2743	3.4
dot	twin	0.45	17.5261	0.1	1288	708	612	0.8644	0.4752	0.6132	0.5497	0.6709	0.1665	0.2668	2.531
dot	twin	0.45	17.5261	0.15	1288	708	582	0.822	0.4519	0.5832	0.5497	0.6771	0.1567	0.2545	1.932
dot	twin	0.45	17.5261	0.2	1288	701	556	0.7932	0.4317	0.5591	0.5443	0.6939	0.1494	0.2459	1.648
dot	twin	0.45	17.5261	0.25	1288	691	543	0.7858	0.4216	0.5488	0.5365	0.7109	0.1444	0.24	1.496
dot	twin	0.45	17.5261	0.3	1288	676	529	0.7825	0.4107	0.5387	0.5248	0.7284	0.1403	0.2353	1.393
dot	twin	0.45	17.5261	0.35	1288	656	518	0.7896	0.4022	0.5329	0.5093	0.7451	0.1375	0.2322	1.302
dot	twin	0.45	17.5261	0.4	1288	629	505	0.8029	0.3921	0.5269	0.4884	0.7712	0.134	0.2283	1.256
dot	twin	0.45	17.5261	0.45	1288	608	493	0.8109	0.3828	0.52	0.472	0.7831	0.1296	0.2224	1.237
dot	twin	0.45	17.5261	0.5	1288	585	485	0.8291	0.3766	0.5179	0.4542	0.8091	0.1279	0.221	1.229
dot	twin	0.45	17.5261	0.55	1288	557	474	0.851	0.368	0.5138	0.4325	0.8299	0.1242	0.2161	1.235
dot	twin	0.45	17.5261	0.6	1288	524	457	0.8721	0.3548	0.5044	0.4068	0.8547	0.1198	0.2102	1.228
dot	twin	0.45	17.5261	0.65	1288	509	446	0.8762	0.3463	0.4964	0.3952	0.8593	0.1161	0.2046	1.229
dot	twin	0.45	17.5261	0.7	1288	484	435	0.8988	0.3377	0.491	0.3758	0.8826	0.1142	0.2022	1.237
dot	twin	0.45	17.5261	0.75	1288	471	427	0.9066	0.3315	0.4855	0.3657	0.893	0.1115	0.1983	1.229
dot	twin	0.45	17.5261	0.8	1288	449	416	0.9265	0.323	0.479	0.3486	0.9137	0.1077	0.1927	1.22
dot	twin	0.45	17.5261	0.85	1288	432	406	0.9398	0.3152	0.4721	0.3354	0.9265	0.1053	0.1891	1.222
dot	twin	0.45	17.5261	0.9	1288	399	384	0.9624	0.2981	0.4552	0.3098	0.9492	0.0999	0.1808	1.213
dot	twin	0.5	18.4558	0.0	1288	644	605	0.9394	0.4697	0.6263	0.5	0.628	0.1707	0.2684	4.752
dot	twin	0.5	18.4558	0.05	1288	644	587	0.9115	0.4557	0.6077	0.5	0.6576	0.1641	0.2626	3.269
dot	twin	0.5	18.4558	0.1	1288	644	563	0.8742	0.4371	0.5828	0.5	0.6872	0.1571	0.2557	2.46
dot	twin	0.5	18.4558	0.15	1288	644	536	0.8323	0.4161	0.5549	0.5	0.6904	0.1485	0.2444	1.874
dot	twin	0.5	18.4558	0.2	1288	639	516	0.8075	0.4006	0.5355	0.4961	0.7085	0.1419	0.2365	1.607
dot	twin	0.5	18.4558	0.25	1288	630	504	0.8	0.3913	0.5255	0.4891	0.7268	0.1371	0.2307	1.46
dot	twin	0.5	18.4558	0.3	1288	616	491	0.7971	0.3812	0.5158	0.4783	0.7452	0.1332	0.226	1.354
dot	twin	0.5	18.4558	0.35	1288	598	482	0.806	0.3742	0.5111	0.4643	0.762	0.1308	0.2232	1.292
dot	twin	0.5	18.4558	0.4	1288	577	471	0.8163	0.3657	0.5051	0.448	0.7847	0.1276	0.2195	1.258
dot	twin	0.5	18.4558	0.45	1288	560	460	0.8214	0.3571	0.4978	0.4348	0.7943	0.1234	0.2136	1.24
dot	twin	0.5	18.4558	0.5	1288	540	453	0.8389	0.3517	0.4956	0.4193	0.8197	0.1217	0.212	1.232
dot	twin	0.5	18.4558	0.55	1288	515	443	0.8602	0.3439	0.4914	0.3998	0.8399	0.118	0.207	1.237
dot	twin	0.5	18.4558	0.6	1288	488	429	0.8791	0.3331	0.4831	0.3789	0.8621	0.1145	0.2021	1.231
dot	twin	0.5	18.4558	0.65	1288	475	419	0.8821	0.3253	0.4753	0.3688	0.8657	0.1113	0.1972	1.233
dot	twin	0.5	18.4558	0.7	1288	453	410	0.9051	0.3183	0.471	0.3517	0.8898	0.1095	0.195	1.241
dot	twin	0.5	18.4558	0.75	1288	441	402	0.9116	0.3121	0.465	0.3424	0.897	0.1068	0.1909	1.231
dot	twin	0.5	18.4558	0.8	1288	419	391	0.9332	0.3036	0.4581	0.3253	0.9195	0.103	0.1852	1.222
dot	twin	0.5	18.4558	0.85	1288	406	383	0.9433	0.2974	0.4522	0.3152	0.9292	0.1009	0.182	1.222
dot	twin	0.5	18.4558	0.9	1288	377	364	0.9655	0.2826	0.4372	0.2927	0.9516	0.0959	0.1743	1.22
dot	twin	0.55	19.2027	0.0	1288	580	547	0.9431	0.4247	0.5857	0.4503	0.6452	0.1579	0.2537	4.591
dot	twin	0.55	19.2027	0.05	1288	580	534	0.9207	0.4146	0.5717	0.4503	0.6715	0.1532	0.2495	3.24
dot	twin	0.55	19.2027	0.1	1288	580	512	0.8828	0.3975	0.5482	0.4503	0.7022	0.1466	0.2426	2.45
dot	twin	0.55	19.2027	0.15	1288	580	488	0.8414	0.3789	0.5225	0.4503	0.7044	0.1388	0.2319	1.86
dot	twin	0.55	19.2027	0.2	1288	577	471	0.8163	0.3657	0.5051	0.448	0.7181	0.133	0.2245	1.608
dot	twin	0.55	19.2027	0.25	1288	568	459	0.8081	0.3564	0.4946	0.441	0.7359	0.1282	0.2184	1.462
dot	twin	0.55	19.2027	0.3	1288	557	448	0.8043	0.3478	0.4856	0.4325	0.7516	0.1246	0.2138	1.361
dot	twin	0.55	19.2027	0.35	1288	542	441	0.8137	0.3424	0.482	0.4208	0.7705	0.1222	0.211	1.295
dot	twin	0.55	19.2027	0.4	1288	526	434	0.8251	0.337	0.4785	0.4084	0.7928	0.1199	0.2082	1.267
dot	twin	0.55	19.2027	0.45	1288	509	423	0.831	0.3284	0.4708	0.3952	0.8027	0.1157	0.2022	1.253
dot	twin	0.55	19.2027	0.5	1288	491	416	0.8473	0.323	0.4677	0.3812	0.8278	0.114	0.2005	1.243
dot	twin	0.55	19.2027	0.55	1288	469	408	0.8699	0.3168	0.4644	0.3641	0.8494	0.1113	0.1968	1.248
dot	twin	0.55	19.2027	0.6	1288	449	399	0.8886	0.3098	0.4594	0.3486	0.8702	0.1084	0.1928	1.238
dot	twin	0.55	19.2027	0.65	1288	437	390	0.8924	0.3028	0.4522	0.3393	0.8746	0.1055	0.1883	1.24
dot	twin	0.55	19.2027	0.7	1288	420	383	0.9119	0.2974	0.4485	0.3261	0.8954	0.1041	0.1864	1.245
dot	twin	0.55	19.2027	0.75	1288	409	375	0.9169	0.2911	0.442	0.3175	0.9012	0.1014	0.1822	1.237
dot	twin	0.55	19.2027	0.8	1288	388	364	0.9381	0.2826	0.4344	0.3012	0.9233	0.0976	0.1765	1.227
dot	twin	0.55	19.2027	0.85	1288	377	357	0.9469	0.2772	0.4288	0.2927	0.9317	0.0957	0.1736	1.231
dot	twin	0.55	19.2027	0.9	1288	350	339	0.9686	0.2632	0.4139	0.2717	0.9536	0.0908	0.1658	1.229
dot	twin	0.6	19.8518	0.0	1288	515	487	0.9456	0.3781	0.5402	0.3998	0.6648	0.1391	0.2301	4.464
dot	twin	0.6	19.8518	0.05	1288	515	475	0.9223	0.3688	0.5269	0.3998	0.6889	0.135	0.2257	3.163
dot	twin	0.6	19.8518	0.1	1288	515	459	0.8913	0.3564	0.5092	0.3998	0.7189	0.1295	0.2194	2.423
dot	twin	0.6	19.8518	0.15	1288	515	442	0.8583	0.3432	0.4903	0.3998	0.7225	0.1251	0.2132	1.868
dot	twin	0.6	19.8518	0.2	1288	512	428	0.8359	0.3323	0.4756	0.3975	0.7396	0.1205	0.2072	1.615
dot	twin	0.6	19.8518	0.25	1288	503	419	0.833	0.3253	0.4679	0.3905	0.7597	0.1166	0.2022	1.47
dot	twin	0.6	19.8518	0.3	1288	494	408	0.8259	0.3168	0.4579	0.3835	0.7738	0.113	0.1972	1.362
dot	twin	0.6	19.8518	0.35	1288	481	401	0.8337	0.3113	0.4534	0.3734	0.7904	0.1107	0.1942	1.293
dot	twin	0.6	19.8518	0.4	1288	466	395	0.8476	0.3067	0.4504	0.3618	0.8147	0.1091	0.1924	1.267
dot	twin	0.6	19.8518	0.45	1288	452	385	0.8518	0.2989	0.4425	0.3509	0.8255	0.1057	0.1874	1.255
dot	twin	0.6	19.8518	0.5	1288	438	379	0.8653	0.2943	0.4392	0.3401	0.8476	0.1041	0.1854	1.246
dot	twin	0.6	19.8518	0.55	1288	421	371	0.8812	0.288	0.4342	0.3269	0.8628	0.1013	0.1813	1.251
dot	twin	0.6	19.8518	0.6	1288	406	364	0.8966	0.2826	0.4298	0.3152	0.8786	0.099	0.1779	1.243
dot	twin	0.6	19.8518	0.65	1288	395	356	0.9013	0.2764	0.4231	0.3067	0.884	0.0968	0.1745	1.247
dot	twin	0.6	19.8518	0.7	1288	381	351	0.9213	0.2725	0.4206	0.2958	0.9057	0.0956	0.1729	1.252
dot	twin	0.6	19.8518	0.75	1288	371	343	0.9245	0.2663	0.4135	0.288	0.9099	0.0929	0.1686	1.243
dot	twin	0.6	19.8518	0.8	1288	353	333	0.9433	0.2585	0.4059	0.2741	0.928	0.0894	0.163	1.235
dot	twin	0.6	19.8518	0.85	1288	344	328	0.9535	0.2547	0.402	0.2671	0.9377	0.0883	0.1615	1.238
dot	twin	0.6	19.8518	0.9	1288	321	313	0.9751	0.243	0.3891	0.2492	0.9598	0.084	0.1545	1.234
dot	twin	0.65	20.5417	0.0	1288	451	428	0.949	0.3323	0.4922	0.3502	0.6745	0.1214	0.2058	4.379
dot	twin	0.65	20.5417	0.05	1288	451	419	0.929	0.3253	0.4819	0.3502	0.6973	0.1182	0.2021	3.102
dot	twin	0.65	20.5417	0.1	1288	451	403	0.8936	0.3129	0.4635	0.3502	0.7244	0.113	0.1955	2.384
dot	twin	0.65	20.5417	0.15	1288	451	387	0.8581	0.3005	0.4451	0.3502	0.7289	0.1087	0.1891	1.831
dot	twin	0.65	20.5417	0.2	1288	448	375	0.8371	0.2911	0.432	0.3478	0.7436	0.1046	0.1833	1.596
dot	twin	0.65	20.5417	0.25	1288	440	367	0.8341	0.2849	0.4248	0.3416	0.7645	0.1016	0.1794	1.448
dot	twin	0.65	20.5417	0.3	1288	431	357	0.8283	0.2772	0.4154	0.3346	0.7785	0.0989	0.1755	1.356
dot	twin	0.65	20.5417	0.35	1288	420	352	0.8381	0.2733	0.4122	0.3261	0.7982	0.0977	0.1741	1.299
dot	twin	0.65	20.5417	0.4	1288	407	347	0.8526	0.2694	0.4094	0.316	0.825	0.0965	0.1728	1.267
dot	twin	0.65	20.5417	0.45	1288	394	339	0.8604	0.2632	0.4031	0.3059	0.8382	0.0941	0.1692	1.261
dot	twin	0.65	20.5417	0.5	1288	381	334	0.8766	0.2593	0.4002	0.2958	0.8611	0.0926	0.1672	1.255
dot	twin	0.65	20.5417	0.55	1288	366	326	0.8907	0.2531	0.3942	0.2842	0.8745	0.0899	0.163	1.26
dot	twin	0.65	20.5417	0.6	1288	356	323	0.9073	0.2508	0.3929	0.2764	0.8907	0.0887	0.1614	1.258
dot	twin	0.65	20.5417	0.65	1288	346	316	0.9133	0.2453	0.3868	0.2686	0.8976	0.087	0.1586	1.263
dot	twin	0.65	20.5417	0.7	1288	334	311	0.9311	0.2415	0.3835	0.2593	0.9149	0.0857	0.1568	1.269
dot	twin	0.65	20.5417	0.75	1288	328	306	0.9329	0.2376	0.3787	0.2547	0.9179	0.0837	0.1534	1.256
dot	twin	0.65	20.5417	0.8	1288	317	299	0.9432	0.2321	0.3726	0.2461	0.9277	0.0808	0.1486	1.246
dot	twin	0.65	20.5417	0.85	1288	311	295	0.9486	0.229	0.369	0.2415	0.9327	0.0798	0.147	1.251
dot	twin	0.65	20.5417	0.9	1288	289	281	0.9723	0.2182	0.3564	0.2244	0.9553	0.0756	0.1401	1.249
dot	twin	0.7	21.5124	0.0	1288	387	370	0.9561	0.2873	0.4418	0.3005	0.6914	0.1039	0.1806	4.145
dot	twin	0.7	21.5124	0.05	1288	387	363	0.938	0.2818	0.4334	0.3005	0.7131	0.101	0.1769	3.003
dot	twin	0.7	21.5124	0.1	1288	387	350	0.9044	0.2717	0.4179	0.3005	0.7413	0.0968	0.1713	2.318
dot	twin	0.7	21.5124	0.15	1288	387	338	0.8734	0.2624	0.4036	0.3005	0.7462	0.0932	0.1656	1.819
dot	twin	0.7	21.5124	0.2	1288	384	326	0.849	0.2531	0.39	0.2981	0.7608	0.0891	0.1594	1.578
dot	twin	0.7	21.5124	0.25	1288	377	320	0.8488	0.2484	0.3844	0.2927	0.7846	0.0873	0.1571	1.439
dot	twin	0.7	21.5124	0.3	1288	369	310	0.8401	0.2407	0.3742	0.2865	0.7955	0.0846	0.1529	1.354
dot	twin	0.7	21.5124	0.35	1288	361	307	0.8504	0.2384	0.3723	0.2803	0.8153	0.0842	0.1527	1.305
dot	twin	0.7	21.5124	0.4	1288	351	302	0.8604	0.2345	0.3685	0.2725	0.8378	0.083	0.1511	1.271
dot	twin	0.7	21.5124	0.45	1288	342	296	0.8655	0.2298	0.3632	0.2655	0.8482	0.0818	0.1492	1.263
dot	twin	0.7	21.5124	0.5	1288	330	292	0.8848	0.2267	0.3609	0.2562	0.8684	0.0807	0.1476	1.27
dot	twin	0.7	21.5124	0.55	1288	320	285	0.8906	0.2213	0.3545	0.2484	0.8737	0.0782	0.1435	1.275
dot	twin	0.7	21.5124	0.6	1288	311	283	0.91	0.2197	0.354	0.2415	0.8926	0.0778	0.1432	1.273
dot	twin	0.7	21.5124	0.65	1288	302	276	0.9139	0.2143	0.3472	0.2345	0.8976	0.0761	0.1403	1.278
dot	twin	0.7	21.5124	0.7	1288	293	273	0.9317	0.212	0.3454	0.2275	0.915	0.0751	0.1389	1.283
dot	twin	0.7	21.5124	0.75	1288	289	270	0.9343	0.2096	0.3424	0.2244	0.919	0.0743	0.1374	1.266
dot	twin	0.7	21.5124	0.8	1288	280	264	0.9429	0.205	0.3367	0.2174	0.9271	0.0716	0.1329	1.264
dot	twin	0.7	21.5124	0.85	1288	276	261	0.9457	0.2026	0.3338	0.2143	0.9296	0.0707	0.1313	1.268
dot	twin	0.7	21.5124	0.9	1288	255	248	0.9725	0.1925	0.3215	0.198	0.9552	0.0665	0.1243	1.267
dot	twin	0.75	22.5678	0.0	1288	322	312	0.9689	0.2422	0.3876	0.25	0.7201	0.0862	0.154	3.988
dot	twin	0.75	22.5678	0.05	1288	322	306	0.9503	0.2376	0.3801	0.25	0.7414	0.0843	0.1514	2.901
dot	twin	0.75	22.5678	0.1	1288	322	297	0.9224	0.2306	0.3689	0.25	0.7672	0.0815	0.1474	2.255
dot	twin	0.75	22.5678	0.15	1288	322	286	0.8882	0.222	0.3553	0.25	0.7694	0.0781	0.1417	1.783
dot	twin	0.75	22.5678	0.2	1288	320	277	0.8656	0.2151	0.3445	0.2484	0.7822	0.075	0.1369	1.578
dot	twin	0.75	22.5678	0.25	1288	316	274	0.8671	0.2127	0.3416	0.2453	0.8062	0.0746	0.1366	1.449
dot	twin	0.75	22.5678	0.3	1288	310	267	0.8613	0.2073	0.3342	0.2407	0.8183	0.0725	0.1333	1.371
dot	twin	0.75	22.5678	0.35	1288	305	264	0.8656	0.205	0.3315	0.2368	0.8317	0.0722	0.1329	1.318
dot	twin	0.75	22.5678	0.4	1288	298	260	0.8725	0.2019	0.3279	0.2314	0.851	0.0718	0.1324	1.285
dot	twin	0.75	22.5678	0.45	1288	291	255	0.8763	0.198	0.323	0.2259	0.8594	0.0708	0.1308	1.282
dot	twin	0.75	22.5678	0.5	1288	281	251	0.8932	0.1949	0.3199	0.2182	0.8757	0.0697	0.1291	1.292
dot	twin	0.75	22.5678	0.55	1288	275	247	0.8982	0.1918	0.3161	0.2135	0.8803	0.0686	0.1273	1.298
dot	twin	0.75	22.5678	0.6	1288	268	245	0.9142	0.1902	0.3149	0.2081	0.8958	0.0683	0.1269	1.295
