metric	condition	nn_quantile	nn_threshold	floor	n_adjudicable	n_fired	n_correct	precision	recall	f1	coverage	mnxr_macro_precision	mnxr_macro_recall	mnxr_macro_f1	mnxr_mean_pred_size
correlation	self	0.8	1.0	0.45	1288	337	319	0.9466	0.2477	0.3926	0.2616	0.929	0.0898	0.1638	1.338
correlation	self	0.8	1.0	0.5	1288	327	313	0.9572	0.243	0.3876	0.2539	0.9457	0.0881	0.1611	1.33
correlation	self	0.8	1.0	0.55	1288	320	311	0.9719	0.2415	0.3868	0.2484	0.9602	0.0877	0.1608	1.325
correlation	self	0.8	1.0	0.6	1288	310	305	0.9839	0.2368	0.3817	0.2407	0.9718	0.0869	0.1595	1.323
correlation	self	0.8	1.0	0.65	1288	305	301	0.9869	0.2337	0.3779	0.2368	0.9746	0.0856	0.1573	1.318
correlation	self	0.8	1.0	0.7	1288	297	295	0.9933	0.229	0.3722	0.2306	0.9806	0.0839	0.1545	1.32
correlation	self	0.8	1.0	0.75	1288	290	290	1.0	0.2252	0.3676	0.2252	0.9888	0.0824	0.152	1.314
correlation	self	0.8	1.0	0.8	1288	284	284	1.0	0.2205	0.3613	0.2205	0.9886	0.0804	0.1487	1.306
correlation	self	0.8	1.0	0.85	1288	279	279	1.0	0.2166	0.3561	0.2166	0.9907	0.0794	0.147	1.247
correlation	self	0.8	1.0	0.9	1288	273	273	1.0	0.212	0.3498	0.212	0.9905	0.077	0.143	1.253
correlation	self	0.85	1.0	0.0	1288	218	218	1.0	0.1693	0.2895	0.1693	0.7701	0.0657	0.121	4.202
correlation	self	0.85	1.0	0.05	1288	218	215	0.9862	0.1669	0.2855	0.1693	0.8087	0.0646	0.1196	2.798
correlation	self	0.85	1.0	0.1	1288	218	213	0.9771	0.1654	0.2829	0.1693	0.8425	0.0641	0.1191	2.05
correlation	self	0.85	1.0	0.15	1288	218	209	0.9587	0.1623	0.2776	0.1693	0.8601	0.0615	0.1149	1.784
correlation	self	0.85	1.0	0.2	1288	218	204	0.9358	0.1584	0.2709	0.1693	0.8692	0.0602	0.1126	1.573
correlation	self	0.85	1.0	0.25	1288	217	200	0.9217	0.1553	0.2658	0.1685	0.874	0.0574	0.1078	1.442
correlation	self	0.85	1.0	0.3	1288	214	196	0.9159	0.1522	0.261	0.1661	0.8886	0.0562	0.1057	1.355
correlation	self	0.85	1.0	0.35	1288	206	193	0.9369	0.1498	0.2584	0.1599	0.9215	0.0559	0.1053	1.311
correlation	self	0.85	1.0	0.4	1288	203	192	0.9458	0.1491	0.2575	0.1576	0.9302	0.0551	0.104	1.315
correlation	self	0.85	1.0	0.45	1288	199	191	0.9598	0.1483	0.2569	0.1545	0.9464	0.0549	0.1038	1.312
correlation	self	0.85	1.0	0.5	1288	194	189	0.9742	0.1467	0.2551	0.1506	0.9631	0.0545	0.1031	1.309
correlation	self	0.85	1.0	0.55	1288	190	188	0.9895	0.146	0.2544	0.1475	0.9781	0.0542	0.1027	1.305
correlation	self	0.85	1.0	0.6	1288	184	183	0.9946	0.1421	0.2486	0.1429	0.9828	0.0536	0.1016	1.31
correlation	self	0.85	1.0	0.65	1288	181	180	0.9945	0.1398	0.2451	0.1405	0.9825	0.0526	0.0999	1.309
correlation	self	0.85	1.0	0.7	1288	177	176	0.9944	0.1366	0.2403	0.1374	0.9821	0.051	0.097	1.311
correlation	self	0.85	1.0	0.75	1288	172	172	1.0	0.1335	0.2356	0.1335	0.9874	0.05	0.0952	1.314
correlation	self	0.85	1.0	0.8	1288	166	166	1.0	0.1289	0.2283	0.1289	0.9869	0.0483	0.0922	1.319
correlation	self	0.85	1.0	0.85	1288	164	164	1.0	0.1273	0.2259	0.1273	0.9909	0.048	0.0915	1.22
correlation	self	0.85	1.0	0.9	1288	160	160	1.0	0.1242	0.221	0.1242	0.9906	0.046	0.088	1.225
correlation	self	0.9	1.0	0.0	1288	218	218	1.0	0.1693	0.2895	0.1693	0.7701	0.0657	0.121	4.202
correlation	self	0.9	1.0	0.05	1288	218	215	0.9862	0.1669	0.2855	0.1693	0.8087	0.0646	0.1196	2.798
correlation	self	0.9	1.0	0.1	1288	218	213	0.9771	0.1654	0.2829	0.1693	0.8425	0.0641	0.1191	2.05
correlation	self	0.9	1.0	0.15	1288	218	209	0.9587	0.1623	0.2776	0.1693	0.8601	0.0615	0.1149	1.784
correlation	self	0.9	1.0	0.2	1288	218	204	0.9358	0.1584	0.2709	0.1693	0.8692	0.0602	0.1126	1.573
correlation	self	0.9	1.0	0.25	1288	217	200	0.9217	0.1553	0.2658	0.1685	0.874	0.0574	0.1078	1.442
correlation	self	0.9	1.0	0.3	1288	214	196	0.9159	0.1522	0.261	0.1661	0.8886	0.0562	0.1057	1.355
correlation	self	0.9	1.0	0.35	1288	206	193	0.9369	0.1498	0.2584	0.1599	0.9215	0.0559	0.1053	1.311
correlation	self	0.9	1.0	0.4	1288	203	192	0.9458	0.1491	0.2575	0.1576	0.9302	0.0551	0.104	1.315
correlation	self	0.9	1.0	0.45	1288	199	191	0.9598	0.1483	0.2569	0.1545	0.9464	0.0549	0.1038	1.312
correlation	self	0.9	1.0	0.5	1288	194	189	0.9742	0.1467	0.2551	0.1506	0.9631	0.0545	0.1031	1.309
correlation	self	0.9	1.0	0.55	1288	190	188	0.9895	0.146	0.2544	0.1475	0.9781	0.0542	0.1027	1.305
correlation	self	0.9	1.0	0.6	1288	184	183	0.9946	0.1421	0.2486	0.1429	0.9828	0.0536	0.1016	1.31
correlation	self	0.9	1.0	0.65	1288	181	180	0.9945	0.1398	0.2451	0.1405	0.9825	0.0526	0.0999	1.309
correlation	self	0.9	1.0	0.7	1288	177	176	0.9944	0.1366	0.2403	0.1374	0.9821	0.051	0.097	1.311
correlation	self	0.9	1.0	0.75	1288	172	172	1.0	0.1335	0.2356	0.1335	0.9874	0.05	0.0952	1.314
correlation	self	0.9	1.0	0.8	1288	166	166	1.0	0.1289	0.2283	0.1289	0.9869	0.0483	0.0922	1.319
correlation	self	0.9	1.0	0.85	1288	164	164	1.0	0.1273	0.2259	0.1273	0.9909	0.048	0.0915	1.22
correlation	self	0.9	1.0	0.9	1288	160	160	1.0	0.1242	0.221	0.1242	0.9906	0.046	0.088	1.225
correlation	self	0.95	1.0	0.0	1288	119	119	1.0	0.0924	0.1692	0.0924	0.7875	0.0359	0.0686	4.168
correlation	self	0.95	1.0	0.05	1288	119	118	0.9916	0.0916	0.1677	0.0924	0.83	0.0354	0.0679	2.739
correlation	self	0.95	1.0	0.1	1288	119	118	0.9916	0.0916	0.1677	0.0924	0.867	0.0353	0.0678	1.958
correlation	self	0.95	1.0	0.15	1288	119	115	0.9664	0.0893	0.1635	0.0924	0.8765	0.0329	0.0635	1.731
correlation	self	0.95	1.0	0.2	1288	119	112	0.9412	0.087	0.1592	0.0924	0.8728	0.0322	0.0621	1.58
correlation	self	0.95	1.0	0.25	1288	118	109	0.9237	0.0846	0.155	0.0916	0.8771	0.0305	0.059	1.5
correlation	self	0.95	1.0	0.3	1288	117	107	0.9145	0.0831	0.1523	0.0908	0.8818	0.0296	0.0573	1.462
correlation	self	0.95	1.0	0.35	1288	110	104	0.9455	0.0807	0.1488	0.0854	0.9258	0.0293	0.0568	1.418
correlation	self	0.95	1.0	0.4	1288	108	103	0.9537	0.08	0.1476	0.0839	0.9336	0.0285	0.0553	1.426
correlation	self	0.95	1.0	0.45	1288	106	103	0.9717	0.08	0.1478	0.0823	0.956	0.0285	0.0553	1.415
correlation	self	0.95	1.0	0.5	1288	105	102	0.9714	0.0792	0.1464	0.0815	0.9556	0.0284	0.0552	1.419
correlation	self	0.95	1.0	0.55	1288	104	102	0.9808	0.0792	0.1466	0.0807	0.9647	0.0283	0.055	1.413
correlation	self	0.95	1.0	0.6	1288	102	101	0.9902	0.0784	0.1453	0.0792	0.9739	0.0281	0.0546	1.412
correlation	self	0.95	1.0	0.65	1288	100	99	0.99	0.0769	0.1427	0.0776	0.9733	0.0279	0.0543	1.41
correlation	self	0.95	1.0	0.7	1288	99	98	0.9899	0.0761	0.1413	0.0769	0.9731	0.0277	0.0539	1.414
correlation	self	0.95	1.0	0.75	1288	97	97	1.0	0.0753	0.1401	0.0753	0.9828	0.0276	0.0537	1.412
correlation	self	0.95	1.0	0.8	1288	93	93	1.0	0.0722	0.1347	0.0722	0.9821	0.0262	0.0511	1.419
correlation	self	0.95	1.0	0.85	1288	92	92	1.0	0.0714	0.1333	0.0714	0.9891	0.026	0.0506	1.239
correlation	self	0.95	1.0	0.9	1288	90	90	1.0	0.0699	0.1306	0.0699	0.9889	0.0256	0.0498	1.244
correlation	twin	0.0	0.43	0.0	1288	1285	1008	0.7844	0.7826	0.7835	0.9977	0.4566	0.2824	0.3489	7.599
correlation	twin	0.0	0.43	0.05	1288	1283	943	0.735	0.7321	0.7336	0.9961	0.496	0.2578	0.3393	4.241
correlation	twin	0.0	0.43	0.1	1288	1278	878	0.687	0.6817	0.6843	0.9922	0.5252	0.2389	0.3284	2.749
correlation	twin	0.0	0.43	0.15	1288	1260	828	0.6571	0.6429	0.6499	0.9783	0.5357	0.2245	0.3164	2.092
correlation	twin	0.0	0.43	0.2	1288	1218	793	0.6511	0.6157	0.6329	0.9457	0.5597	0.2153	0.3109	1.786
correlation	twin	0.0	0.43	0.25	1288	1178	760	0.6452	0.5901	0.6164	0.9146	0.5748	0.2044	0.3016	1.565
correlation	twin	0.0	0.43	0.3	1288	1130	744	0.6584	0.5776	0.6154	0.8773	0.6003	0.2004	0.3005	1.457
correlation	twin	0.0	0.43	0.35	1288	1089	729	0.6694	0.566	0.6134	0.8455	0.6199	0.1964	0.2983	1.38
correlation	twin	0.0	0.43	0.4	1288	1033	712	0.6893	0.5528	0.6135	0.802	0.6477	0.1905	0.2944	1.319
correlation	twin	0.0	0.43	0.45	1288	989	689	0.6967	0.5349	0.6052	0.7679	0.6632	0.1817	0.2853	1.282
correlation	twin	0.0	0.43	0.5	1288	938	674	0.7186	0.5233	0.6056	0.7283	0.69	0.1782	0.2833	1.273
correlation	twin	0.0	0.43	0.55	1288	876	648	0.7397	0.5031	0.5989	0.6801	0.7127	0.1718	0.2768	1.267
correlation	twin	0.0	0.43	0.6	1288	837	628	0.7503	0.4876	0.5911	0.6498	0.7285	0.1647	0.2686	1.263
correlation	twin	0.0	0.43	0.65	1288	799	613	0.7672	0.4759	0.5874	0.6203	0.7457	0.1601	0.2636	1.263
correlation	twin	0.0	0.43	0.7	1288	748	595	0.7955	0.462	0.5845	0.5807	0.7738	0.1567	0.2606	1.236
correlation	twin	0.0	0.43	0.75	1288	716	584	0.8156	0.4534	0.5828	0.5559	0.7967	0.1526	0.2562	1.231
correlation	twin	0.0	0.43	0.8	1288	677	574	0.8479	0.4457	0.5842	0.5256	0.8295	0.1505	0.2548	1.229
correlation	twin	0.0	0.43	0.85	1288	647	562	0.8686	0.4363	0.5809	0.5023	0.8524	0.147	0.2507	1.221
correlation	twin	0.0	0.43	0.9	1288	597	536	0.8978	0.4161	0.5687	0.4635	0.8815	0.1428	0.2459	1.22
correlation	twin	0.05	0.5635	0.0	1288	1221	1004	0.8223	0.7795	0.8003	0.948	0.4796	0.2807	0.3541	7.586
correlation	twin	0.05	0.5635	0.05	1288	1220	941	0.7713	0.7306	0.7504	0.9472	0.5218	0.2572	0.3445	4.235
correlation	twin	0.05	0.5635	0.1	1288	1215	876	0.721	0.6801	0.7	0.9433	0.5525	0.2383	0.3329	2.74
correlation	twin	0.05	0.5635	0.15	1288	1201	826	0.6878	0.6413	0.6637	0.9325	0.5631	0.2238	0.3203	2.074
correlation	twin	0.05	0.5635	0.2	1288	1162	791	0.6807	0.6141	0.6457	0.9022	0.5878	0.2146	0.3144	1.761
correlation	twin	0.05	0.5635	0.25	1288	1126	760	0.675	0.5901	0.6297	0.8742	0.604	0.2044	0.3055	1.554
correlation	twin	0.05	0.5635	0.3	1288	1081	744	0.6883	0.5776	0.6281	0.8393	0.6304	0.2004	0.3041	1.449
correlation	twin	0.05	0.5635	0.35	1288	1042	729	0.6996	0.566	0.6258	0.809	0.6516	0.1964	0.3019	1.374
correlation	twin	0.05	0.5635	0.4	1288	988	712	0.7206	0.5528	0.6257	0.7671	0.6813	0.1905	0.2978	1.322
correlation	twin	0.05	0.5635	0.45	1288	947	689	0.7276	0.5349	0.6166	0.7352	0.697	0.1817	0.2883	1.286
correlation	twin	0.05	0.5635	0.5	1288	900	674	0.7489	0.5233	0.6161	0.6988	0.7232	0.1782	0.286	1.278
correlation	twin	0.05	0.5635	0.55	1288	842	648	0.7696	0.5031	0.6085	0.6537	0.7453	0.1718	0.2792	1.273
correlation	twin	0.05	0.5635	0.6	1288	804	628	0.7811	0.4876	0.6004	0.6242	0.7598	0.1647	0.2707	1.268
correlation	twin	0.05	0.5635	0.65	1288	767	613	0.7992	0.4759	0.5966	0.5955	0.7784	0.1601	0.2655	1.268
correlation	twin	0.05	0.5635	0.7	1288	719	595	0.8275	0.462	0.5929	0.5582	0.8068	0.1567	0.2624	1.242
correlation	twin	0.05	0.5635	0.75	1288	690	584	0.8464	0.4534	0.5905	0.5357	0.8277	0.1526	0.2577	1.237
correlation	twin	0.05	0.5635	0.8	1288	654	574	0.8777	0.4457	0.5911	0.5078	0.8598	0.1505	0.2561	1.234
correlation	twin	0.05	0.5635	0.85	1288	628	562	0.8949	0.4363	0.5866	0.4876	0.8794	0.147	0.2519	1.225
correlation	twin	0.05	0.5635	0.9	1288	585	536	0.9162	0.4161	0.5723	0.4542	0.9011	0.1428	0.2466	1.221
correlation	twin	0.1	0.6261	0.0	1288	1157	1001	0.8652	0.7772	0.8188	0.8983	0.5057	0.2795	0.36	7.373
correlation	twin	0.1	0.6261	0.05	1288	1157	939	0.8116	0.729	0.7681	0.8983	0.55	0.2567	0.35	4.182
correlation	twin	0.1	0.6261	0.1	1288	1152	874	0.7587	0.6786	0.7164	0.8944	0.5824	0.2378	0.3377	2.702
correlation	twin	0.1	0.6261	0.15	1288	1138	825	0.725	0.6405	0.6801	0.8835	0.5941	0.2234	0.3247	2.063
correlation	twin	0.1	0.6261	0.2	1288	1105	790	0.7149	0.6134	0.6603	0.8579	0.6179	0.2142	0.3181	1.737
correlation	twin	0.1	0.6261	0.25	1288	1070	759	0.7093	0.5893	0.6438	0.8307	0.6353	0.2041	0.3089	1.537
correlation	twin	0.1	0.6261	0.3	1288	1034	743	0.7186	0.5769	0.64	0.8028	0.6588	0.2	0.3068	1.443
correlation	twin	0.1	0.6261	0.35	1288	998	728	0.7295	0.5652	0.6369	0.7748	0.6802	0.196	0.3044	1.365
correlation	twin	0.1	0.6261	0.4	1288	945	711	0.7524	0.552	0.6368	0.7337	0.7115	0.1901	0.3001	1.317
correlation	twin	0.1	0.6261	0.45	1288	911	688	0.7552	0.5342	0.6257	0.7073	0.7238	0.1813	0.29	1.284
correlation	twin	0.1	0.6261	0.5	1288	864	673	0.7789	0.5225	0.6255	0.6708	0.7526	0.1778	0.2877	1.277
correlation	twin	0.1	0.6261	0.55	1288	811	647	0.7978	0.5023	0.6165	0.6297	0.7731	0.1714	0.2806	1.27
correlation	twin	0.1	0.6261	0.6	1288	774	627	0.8101	0.4868	0.6081	0.6009	0.7887	0.1643	0.2719	1.266
correlation	twin	0.1	0.6261	0.65	1288	740	613	0.8284	0.4759	0.6045	0.5745	0.8076	0.1601	0.2672	1.265
correlation	twin	0.1	0.6261	0.7	1288	692	595	0.8598	0.462	0.601	0.5373	0.8392	0.1567	0.264	1.244
correlation	twin	0.1	0.6261	0.75	1288	667	584	0.8756	0.4534	0.5974	0.5179	0.8573	0.1526	0.2591	1.241
correlation	twin	0.1	0.6261	0.8	1288	631	574	0.9097	0.4457	0.5982	0.4899	0.8909	0.1505	0.2575	1.241
correlation	twin	0.1	0.6261	0.85	1288	608	562	0.9243	0.4363	0.5928	0.472	0.9082	0.147	0.253	1.231
correlation	twin	0.1	0.6261	0.9	1288	569	536	0.942	0.4161	0.5773	0.4418	0.9263	0.1428	0.2475	1.226
correlation	twin	0.15	0.6936	0.0	1288	1093	990	0.9058	0.7686	0.8316	0.8486	0.5345	0.2747	0.3629	7.147
correlation	twin	0.15	0.6936	0.05	1288	1093	935	0.8554	0.7259	0.7854	0.8486	0.5815	0.254	0.3535	4.09
correlation	twin	0.15	0.6936	0.1	1288	1089	872	0.8007	0.677	0.7337	0.8455	0.6157	0.2368	0.3421	2.672
correlation	twin	0.15	0.6936	0.15	1288	1076	823	0.7649	0.639	0.6963	0.8354	0.6282	0.2225	0.3286	2.052
correlation	twin	0.15	0.6936	0.2	1288	1047	788	0.7526	0.6118	0.6749	0.8129	0.6515	0.2132	0.3213	1.733
correlation	twin	0.15	0.6936	0.25	1288	1016	757	0.7451	0.5877	0.6571	0.7888	0.6683	0.2031	0.3115	1.531
correlation	twin	0.15	0.6936	0.3	1288	982	741	0.7546	0.5753	0.6529	0.7624	0.6929	0.199	0.3092	1.435
correlation	twin	0.15	0.6936	0.35	1288	949	726	0.765	0.5637	0.6491	0.7368	0.7146	0.1951	0.3065	1.358
correlation	twin	0.15	0.6936	0.4	1288	901	709	0.7869	0.5505	0.6478	0.6995	0.7455	0.1892	0.3018	1.311
correlation	twin	0.15	0.6936	0.45	1288	871	686	0.7876	0.5326	0.6355	0.6762	0.7557	0.1804	0.2912	1.283
correlation	twin	0.15	0.6936	0.5	1288	829	671	0.8094	0.521	0.6339	0.6436	0.7831	0.1768	0.2885	1.276
correlation	twin	0.15	0.6936	0.55	1288	779	645	0.828	0.5008	0.6241	0.6048	0.8035	0.1704	0.2812	1.267
correlation	twin	0.15	0.6936	0.6	1288	744	626	0.8414	0.486	0.6161	0.5776	0.8206	0.1641	0.2735	1.264
correlation	twin	0.15	0.6936	0.65	1288	717	612	0.8536	0.4752	0.6105	0.5567	0.8337	0.1599	0.2683	1.263
correlation	twin	0.15	0.6936	0.7	1288	671	594	0.8852	0.4612	0.6064	0.521	0.8658	0.1565	0.265	1.244
correlation	twin	0.15	0.6936	0.75	1288	651	583	0.8955	0.4526	0.6013	0.5054	0.8788	0.1524	0.2598	1.242
correlation	twin	0.15	0.6936	0.8	1288	615	573	0.9317	0.4449	0.6022	0.4775	0.9138	0.1503	0.2581	1.243
correlation	twin	0.15	0.6936	0.85	1288	593	561	0.946	0.4356	0.5965	0.4604	0.9294	0.1468	0.2535	1.235
correlation	twin	0.15	0.6936	0.9	1288	558	536	0.9606	0.4161	0.5807	0.4332	0.9445	0.1428	0.2482	1.23
correlation	twin	0.2	0.7673	0.0	1288	1029	962	0.9349	0.7469	0.8304	0.7989	0.5634	0.2669	0.3622	6.571
correlation	twin	0.2	0.7673	0.05	1288	1029	913	0.8873	0.7089	0.7881	0.7989	0.6114	0.2486	0.3534	3.865
correlation	twin	0.2	0.7673	0.1	1288	1025	853	0.8322	0.6623	0.7376	0.7958	0.6462	0.2328	0.3423	2.562
correlation	twin	0.2	0.7673	0.15	1288	1016	807	0.7943	0.6266	0.7005	0.7888	0.6577	0.2202	0.3299	2.021
correlation	twin	0.2	0.7673	0.2	1288	997	776	0.7783	0.6025	0.6792	0.7741	0.6794	0.2111	0.3221	1.723
correlation	twin	0.2	0.7673	0.25	1288	968	746	0.7707	0.5792	0.6613	0.7516	0.6956	0.201	0.3118	1.521
correlation	twin	0.2	0.7673	0.3	1288	938	732	0.7804	0.5683	0.6577	0.7283	0.7197	0.1971	0.3094	1.434
correlation	twin	0.2	0.7673	0.35	1288	910	719	0.7901	0.5582	0.6542	0.7065	0.7406	0.1934	0.3067	1.357
correlation	twin	0.2	0.7673	0.4	1288	870	703	0.808	0.5458	0.6515	0.6755	0.7685	0.1876	0.3016	1.305
correlation	twin	0.2	0.7673	0.45	1288	841	680	0.8086	0.528	0.6388	0.653	0.779	0.1788	0.2908	1.276
correlation	twin	0.2	0.7673	0.5	1288	800	666	0.8325	0.5171	0.6379	0.6211	0.8083	0.176	0.2891	1.269
correlation	twin	0.2	0.7673	0.55	1288	753	641	0.8513	0.4977	0.6281	0.5846	0.8287	0.1699	0.2819	1.26
correlation	twin	0.2	0.7673	0.6	1288	718	622	0.8663	0.4829	0.6201	0.5575	0.8477	0.1635	0.2742	1.259
correlation	twin	0.2	0.7673	0.65	1288	693	608	0.8773	0.472	0.6138	0.538	0.86	0.1593	0.2688	1.257
correlation	twin	0.2	0.7673	0.7	1288	654	590	0.9021	0.4581	0.6076	0.5078	0.8844	0.1559	0.2651	1.237
correlation	twin	0.2	0.7673	0.75	1288	637	580	0.9105	0.4503	0.6026	0.4946	0.8944	0.152	0.2599	1.234
correlation	twin	0.2	0.7673	0.8	1288	602	570	0.9468	0.4425	0.6032	0.4674	0.9296	0.1499	0.2581	1.235
correlation	twin	0.2	0.7673	0.85	1288	583	559	0.9588	0.434	0.5975	0.4526	0.943	0.1466	0.2537	1.229
correlation	twin	0.2	0.7673	0.9	1288	551	535	0.971	0.4154	0.5818	0.4278	0.9558	0.1427	0.2484	1.222
correlation	twin	0.25	0.8307	0.0	1288	965	919	0.9523	0.7135	0.8158	0.7492	0.5877	0.2567	0.3573	6.316
correlation	twin	0.25	0.8307	0.05	1288	965	876	0.9078	0.6801	0.7776	0.7492	0.6352	0.2402	0.3486	3.748
correlation	twin	0.25	0.8307	0.1	1288	961	821	0.8543	0.6374	0.7301	0.7461	0.67	0.2249	0.3368	2.505
correlation	twin	0.25	0.8307	0.15	1288	952	780	0.8193	0.6056	0.6964	0.7391	0.6827	0.2129	0.3245	1.999
correlation	twin	0.25	0.8307	0.2	1288	936	752	0.8034	0.5839	0.6763	0.7267	0.7047	0.2058	0.3185	1.715
correlation	twin	0.25	0.8307	0.25	1288	915	726	0.7934	0.5637	0.6591	0.7104	0.7212	0.197	0.3095	1.517
correlation	twin	0.25	0.8307	0.3	1288	891	713	0.8002	0.5536	0.6544	0.6918	0.7433	0.1933	0.3068	1.434
correlation	twin	0.25	0.8307	0.35	1288	864	700	0.8102	0.5435	0.6506	0.6708	0.7645	0.1896	0.3038	1.355
correlation	twin	0.25	0.8307	0.4	1288	832	685	0.8233	0.5318	0.6462	0.646	0.7876	0.1846	0.2991	1.304
correlation	twin	0.25	0.8307	0.45	1288	804	663	0.8246	0.5148	0.6338	0.6242	0.7995	0.1758	0.2882	1.275
correlation	twin	0.25	0.8307	0.5	1288	766	650	0.8486	0.5047	0.6329	0.5947	0.8283	0.1733	0.2867	1.271
correlation	twin	0.25	0.8307	0.55	1288	727	628	0.8638	0.4876	0.6233	0.5644	0.8457	0.1675	0.2796	1.258
correlation	twin	0.25	0.8307	0.6	1288	695	610	0.8777	0.4736	0.6152	0.5396	0.8594	0.1614	0.2718	1.26
correlation	twin	0.25	0.8307	0.65	1288	670	596	0.8896	0.4627	0.6088	0.5202	0.8725	0.1572	0.2665	1.258
correlation	twin	0.25	0.8307	0.7	1288	633	578	0.9131	0.4488	0.6018	0.4915	0.8957	0.1538	0.2626	1.237
correlation	twin	0.25	0.8307	0.75	1288	617	568	0.9206	0.441	0.5963	0.479	0.905	0.1499	0.2572	1.234
correlation	twin	0.25	0.8307	0.8	1288	583	558	0.9571	0.4332	0.5965	0.4526	0.9404	0.1478	0.2554	1.235
correlation	twin	0.25	0.8307	0.85	1288	565	547	0.9681	0.4247	0.5904	0.4387	0.9529	0.1446	0.2511	1.231
correlation	twin	0.25	0.8307	0.9	1288	534	524	0.9813	0.4068	0.5752	0.4146	0.9669	0.1408	0.2458	1.224
correlation	twin	0.3	0.8724	0.0	1288	901	871	0.9667	0.6762	0.7958	0.6995	0.6123	0.2435	0.3485	5.907
correlation	twin	0.3	0.8724	0.05	1288	901	836	0.9279	0.6491	0.7638	0.6995	0.6612	0.2293	0.3406	3.596
correlation	twin	0.3	0.8724	0.1	1288	898	785	0.8742	0.6095	0.7182	0.6972	0.6951	0.2144	0.3277	2.438
correlation	twin	0.3	0.8724	0.15	1288	892	749	0.8397	0.5815	0.6872	0.6925	0.7068	0.2035	0.316	1.965
correlation	twin	0.3	0.8724	0.2	1288	879	726	0.8259	0.5637	0.6701	0.6825	0.7294	0.197	0.3102	1.69
correlation	twin	0.3	0.8724	0.25	1288	865	704	0.8139	0.5466	0.654	0.6716	0.744	0.1904	0.3032	1.484
correlation	twin	0.3	0.8724	0.3	1288	843	691	0.8197	0.5365	0.6485	0.6545	0.7643	0.1866	0.3	1.401
correlation	twin	0.3	0.8724	0.35	1288	818	680	0.8313	0.528	0.6458	0.6351	0.7857	0.1832	0.2972	1.345
correlation	twin	0.3	0.8724	0.4	1288	791	666	0.842	0.5171	0.6407	0.6141	0.8067	0.1784	0.2922	1.291
correlation	twin	0.3	0.8724	0.45	1288	767	645	0.8409	0.5008	0.6277	0.5955	0.8164	0.1705	0.2821	1.263
correlation	twin	0.3	0.8724	0.5	1288	732	633	0.8648	0.4915	0.6267	0.5683	0.8454	0.1681	0.2805	1.256
correlation	twin	0.3	0.8724	0.55	1288	697	612	0.878	0.4752	0.6166	0.5411	0.8603	0.1624	0.2733	1.258
correlation	twin	0.3	0.8724	0.6	1288	667	595	0.8921	0.462	0.6087	0.5179	0.8742	0.1564	0.2654	1.261
correlation	twin	0.3	0.8724	0.65	1288	644	582	0.9037	0.4519	0.6025	0.5	0.8873	0.1522	0.2599	1.258
correlation	twin	0.3	0.8724	0.7	1288	611	566	0.9264	0.4394	0.5961	0.4744	0.9097	0.1492	0.2564	1.243
correlation	twin	0.3	0.8724	0.75	1288	596	556	0.9329	0.4317	0.5902	0.4627	0.9182	0.1453	0.2509	1.239
correlation	twin	0.3	0.8724	0.8	1288	564	546	0.9681	0.4239	0.5896	0.4379	0.9524	0.1432	0.249	1.242
correlation	twin	0.3	0.8724	0.85	1288	547	535	0.9781	0.4154	0.5831	0.4247	0.964	0.14	0.2445	1.237
correlation	twin	0.3	0.8724	0.9	1288	519	512	0.9865	0.3975	0.5667	0.403	0.9736	0.1362	0.2389	1.231
correlation	twin	0.35	0.897	0.0	1288	837	820	0.9797	0.6366	0.7718	0.6498	0.6435	0.2275	0.3361	5.448
correlation	twin	0.35	0.897	0.05	1288	837	790	0.9438	0.6134	0.7435	0.6498	0.6915	0.2149	0.3279	3.395
correlation	twin	0.35	0.897	0.1	1288	835	745	0.8922	0.5784	0.7018	0.6483	0.723	0.202	0.3157	2.344
correlation	twin	0.35	0.897	0.15	1288	831	718	0.864	0.5575	0.6777	0.6452	0.7375	0.1933	0.3063	1.913
correlation	twin	0.35	0.897	0.2	1288	823	697	0.8469	0.5411	0.6604	0.639	0.7555	0.1872	0.3001	1.648
correlation	twin	0.35	0.897	0.25	1288	809	676	0.8356	0.5248	0.6447	0.6281	0.771	0.1808	0.2929	1.457
correlation	twin	0.35	0.897	0.3	1288	791	665	0.8407	0.5163	0.6397	0.6141	0.79	0.1774	0.2897	1.391
correlation	twin	0.35	0.897	0.35	1288	770	657	0.8532	0.5101	0.6385	0.5978	0.8106	0.1748	0.2875	1.335
correlation	twin	0.35	0.897	0.4	1288	749	647	0.8638	0.5023	0.6352	0.5815	0.8299	0.1719	0.2849	1.288
correlation	twin	0.35	0.897	0.45	1288	728	629	0.864	0.4884	0.624	0.5652	0.8403	0.1664	0.2777	1.264
correlation	twin	0.35	0.897	0.5	1288	703	619	0.8805	0.4806	0.6218	0.5458	0.8615	0.1642	0.2758	1.253
correlation	twin	0.35	0.897	0.55	1288	669	598	0.8939	0.4643	0.6111	0.5194	0.8766	0.1585	0.2685	1.254
correlation	twin	0.35	0.897	0.6	1288	643	582	0.9051	0.4519	0.6028	0.4992	0.8879	0.1526	0.2605	1.255
correlation	twin	0.35	0.897	0.65	1288	622	569	0.9148	0.4418	0.5958	0.4829	0.8992	0.1486	0.255	1.253
