metric	condition	nn_quantile	nn_threshold	floor	n_adjudicable	n_fired	n_correct	precision	recall	f1	coverage	mnxr_macro_precision	mnxr_macro_recall	mnxr_macro_f1	mnxr_mean_pred_size
euclidean	pool	0.0	1.1075	0.0	1288	1286	1075	0.8359	0.8346	0.8353	0.9984	0.4719	0.315	0.3778	8.481
euclidean	pool	0.0	1.1075	0.05	1288	1282	1039	0.8105	0.8067	0.8086	0.9953	0.5289	0.2915	0.3759	4.439
euclidean	pool	0.0	1.1075	0.1	1288	1277	981	0.7682	0.7616	0.7649	0.9915	0.5755	0.2716	0.3691	2.744
euclidean	pool	0.0	1.1075	0.15	1288	1249	907	0.7262	0.7042	0.715	0.9697	0.5914	0.2497	0.3512	2.071
euclidean	pool	0.0	1.1075	0.2	1288	1207	864	0.7158	0.6708	0.6926	0.9371	0.6174	0.2351	0.3406	1.728
euclidean	pool	0.0	1.1075	0.25	1288	1158	818	0.7064	0.6351	0.6688	0.8991	0.6369	0.2221	0.3293	1.529
euclidean	pool	0.0	1.1075	0.3	1288	1104	787	0.7129	0.611	0.658	0.8571	0.6602	0.2126	0.3216	1.421
euclidean	pool	0.0	1.1075	0.35	1288	1064	766	0.7199	0.5947	0.6514	0.8261	0.6782	0.2085	0.3189	1.373
euclidean	pool	0.0	1.1075	0.4	1288	1004	745	0.742	0.5784	0.6501	0.7795	0.7088	0.202	0.3144	1.328
euclidean	pool	0.0	1.1075	0.45	1288	969	730	0.7534	0.5668	0.6469	0.7523	0.7228	0.1989	0.3119	1.314
euclidean	pool	0.0	1.1075	0.5	1288	923	709	0.7681	0.5505	0.6413	0.7166	0.744	0.1881	0.3003	1.304
euclidean	pool	0.0	1.1075	0.55	1288	871	695	0.7979	0.5396	0.6438	0.6762	0.7746	0.1848	0.2985	1.306
euclidean	pool	0.0	1.1075	0.6	1288	830	676	0.8145	0.5248	0.6383	0.6444	0.7936	0.1806	0.2942	1.295
euclidean	pool	0.0	1.1075	0.65	1288	796	659	0.8279	0.5116	0.6324	0.618	0.8071	0.1775	0.291	1.292
euclidean	pool	0.0	1.1075	0.7	1288	753	639	0.8486	0.4961	0.6262	0.5846	0.8276	0.1735	0.2869	1.285
euclidean	pool	0.0	1.1075	0.75	1288	714	622	0.8711	0.4829	0.6214	0.5543	0.8518	0.1679	0.2804	1.279
euclidean	pool	0.0	1.1075	0.8	1288	673	601	0.893	0.4666	0.613	0.5225	0.8748	0.1625	0.274	1.272
euclidean	pool	0.0	1.1075	0.85	1288	637	590	0.9262	0.4581	0.613	0.4946	0.9076	0.1584	0.2697	1.275
euclidean	pool	0.0	1.1075	0.9	1288	597	569	0.9531	0.4418	0.6037	0.4635	0.9341	0.1546	0.2653	1.25
euclidean	pool	0.05	3.3813	0.0	1288	1221	1073	0.8788	0.8331	0.8553	0.948	0.4965	0.3142	0.3848	8.272
euclidean	pool	0.05	3.3813	0.05	1288	1217	1038	0.8529	0.8059	0.8287	0.9449	0.5566	0.2911	0.3823	4.427
euclidean	pool	0.05	3.3813	0.1	1288	1213	980	0.8079	0.7609	0.7837	0.9418	0.6057	0.2712	0.3747	2.745
euclidean	pool	0.05	3.3813	0.15	1288	1189	906	0.762	0.7034	0.7315	0.9231	0.6219	0.2494	0.356	2.075
euclidean	pool	0.05	3.3813	0.2	1288	1148	863	0.7517	0.67	0.7085	0.8913	0.65	0.2347	0.3449	1.722
euclidean	pool	0.05	3.3813	0.25	1288	1102	818	0.7423	0.6351	0.6845	0.8556	0.6699	0.2221	0.3336	1.525
euclidean	pool	0.05	3.3813	0.3	1288	1051	787	0.7488	0.611	0.6729	0.816	0.6941	0.2126	0.3254	1.417
euclidean	pool	0.05	3.3813	0.35	1288	1014	766	0.7554	0.5947	0.6655	0.7873	0.7124	0.2085	0.3225	1.369
euclidean	pool	0.05	3.3813	0.4	1288	958	745	0.7777	0.5784	0.6634	0.7438	0.7431	0.202	0.3176	1.323
euclidean	pool	0.05	3.3813	0.45	1288	927	730	0.7875	0.5668	0.6591	0.7197	0.7558	0.1989	0.3149	1.312
euclidean	pool	0.05	3.3813	0.5	1288	883	709	0.8029	0.5505	0.6532	0.6856	0.7773	0.1881	0.3029	1.302
euclidean	pool	0.05	3.3813	0.55	1288	835	695	0.8323	0.5396	0.6547	0.6483	0.8076	0.1848	0.3008	1.303
euclidean	pool	0.05	3.3813	0.6	1288	796	676	0.8492	0.5248	0.6488	0.618	0.8273	0.1806	0.2965	1.291
euclidean	pool	0.05	3.3813	0.65	1288	765	659	0.8614	0.5116	0.642	0.5939	0.8395	0.1775	0.2931	1.291
euclidean	pool	0.05	3.3813	0.7	1288	725	639	0.8814	0.4961	0.6349	0.5629	0.8593	0.1735	0.2888	1.285
euclidean	pool	0.05	3.3813	0.75	1288	689	622	0.9028	0.4829	0.6292	0.5349	0.8825	0.1679	0.2821	1.277
euclidean	pool	0.05	3.3813	0.8	1288	654	601	0.919	0.4666	0.6189	0.5078	0.9001	0.1625	0.2752	1.271
euclidean	pool	0.05	3.3813	0.85	1288	626	590	0.9425	0.4581	0.6165	0.486	0.9234	0.1584	0.2704	1.273
euclidean	pool	0.05	3.3813	0.9	1288	590	569	0.9644	0.4418	0.606	0.4581	0.9451	0.1546	0.2657	1.251
euclidean	pool	0.1	5.6642	0.0	1288	1158	1070	0.924	0.8307	0.8749	0.8991	0.5236	0.3138	0.3924	7.802
euclidean	pool	0.1	5.6642	0.05	1288	1155	1036	0.897	0.8043	0.8481	0.8967	0.5868	0.291	0.3891	4.221
euclidean	pool	0.1	5.6642	0.1	1288	1151	978	0.8497	0.7593	0.802	0.8936	0.6387	0.2711	0.3806	2.672
euclidean	pool	0.1	5.6642	0.15	1288	1129	904	0.8007	0.7019	0.748	0.8766	0.6548	0.2492	0.361	2.054
euclidean	pool	0.1	5.6642	0.2	1288	1093	861	0.7877	0.6685	0.7232	0.8486	0.6824	0.2346	0.3492	1.719
euclidean	pool	0.1	5.6642	0.25	1288	1049	816	0.7779	0.6335	0.6983	0.8144	0.7035	0.222	0.3375	1.518
euclidean	pool	0.1	5.6642	0.3	1288	1004	785	0.7819	0.6095	0.685	0.7795	0.7262	0.2124	0.3287	1.412
euclidean	pool	0.1	5.6642	0.35	1288	971	765	0.7878	0.5939	0.6773	0.7539	0.7439	0.2084	0.3255	1.364
euclidean	pool	0.1	5.6642	0.4	1288	921	744	0.8078	0.5776	0.6736	0.7151	0.7731	0.2019	0.3201	1.319
euclidean	pool	0.1	5.6642	0.45	1288	894	729	0.8154	0.566	0.6682	0.6941	0.784	0.1987	0.3171	1.312
euclidean	pool	0.1	5.6642	0.5	1288	856	708	0.8271	0.5497	0.6604	0.6646	0.8013	0.188	0.3046	1.303
euclidean	pool	0.1	5.6642	0.55	1288	810	694	0.8568	0.5388	0.6616	0.6289	0.832	0.1847	0.3023	1.304
euclidean	pool	0.1	5.6642	0.6	1288	772	675	0.8744	0.5241	0.6553	0.5994	0.8525	0.1805	0.2979	1.293
euclidean	pool	0.1	5.6642	0.65	1288	743	658	0.8856	0.5109	0.648	0.5769	0.8629	0.1774	0.2943	1.292
euclidean	pool	0.1	5.6642	0.7	1288	705	638	0.905	0.4953	0.6402	0.5474	0.8821	0.1734	0.2899	1.286
euclidean	pool	0.1	5.6642	0.75	1288	669	621	0.9283	0.4821	0.6346	0.5194	0.9073	0.1677	0.2831	1.278
euclidean	pool	0.1	5.6642	0.8	1288	635	600	0.9449	0.4658	0.624	0.493	0.9253	0.1623	0.2762	1.271
euclidean	pool	0.1	5.6642	0.85	1288	613	590	0.9625	0.4581	0.6207	0.4759	0.9429	0.1584	0.2712	1.272
euclidean	pool	0.1	5.6642	0.9	1288	584	569	0.9743	0.4418	0.6079	0.4534	0.9548	0.1546	0.2661	1.253
euclidean	pool	0.15	10.1151	0.0	1288	1094	1063	0.9717	0.8253	0.8925	0.8494	0.5523	0.312	0.3987	7.502
euclidean	pool	0.15	10.1151	0.05	1288	1093	1030	0.9424	0.7997	0.8652	0.8486	0.6189	0.2893	0.3943	4.085
euclidean	pool	0.15	10.1151	0.1	1288	1089	972	0.8926	0.7547	0.8178	0.8455	0.6735	0.2694	0.3849	2.639
euclidean	pool	0.15	10.1151	0.15	1288	1068	898	0.8408	0.6972	0.7623	0.8292	0.69	0.2476	0.3645	2.037
euclidean	pool	0.15	10.1151	0.2	1288	1033	856	0.8287	0.6646	0.7376	0.802	0.7203	0.2338	0.353	1.721
euclidean	pool	0.15	10.1151	0.25	1288	998	812	0.8136	0.6304	0.7104	0.7748	0.7387	0.2212	0.3405	1.516
euclidean	pool	0.15	10.1151	0.3	1288	957	782	0.8171	0.6071	0.6967	0.743	0.7619	0.2118	0.3315	1.416
euclidean	pool	0.15	10.1151	0.35	1288	930	762	0.8194	0.5916	0.6871	0.722	0.777	0.2077	0.3278	1.365
euclidean	pool	0.15	10.1151	0.4	1288	882	741	0.8401	0.5753	0.6829	0.6848	0.8077	0.2012	0.3222	1.318
euclidean	pool	0.15	10.1151	0.45	1288	856	726	0.8481	0.5637	0.6772	0.6646	0.8192	0.1981	0.3191	1.31
euclidean	pool	0.15	10.1151	0.5	1288	818	705	0.8619	0.5474	0.6695	0.6351	0.8381	0.1874	0.3063	1.301
euclidean	pool	0.15	10.1151	0.55	1288	773	691	0.8939	0.5365	0.6705	0.6002	0.8716	0.1841	0.304	1.302
euclidean	pool	0.15	10.1151	0.6	1288	739	672	0.9093	0.5217	0.663	0.5738	0.8905	0.1799	0.2993	1.288
euclidean	pool	0.15	10.1151	0.65	1288	712	655	0.9199	0.5085	0.655	0.5528	0.9003	0.1768	0.2955	1.292
euclidean	pool	0.15	10.1151	0.7	1288	681	635	0.9325	0.493	0.645	0.5287	0.9132	0.1728	0.2906	1.282
euclidean	pool	0.15	10.1151	0.75	1288	650	618	0.9508	0.4798	0.6378	0.5047	0.9339	0.1671	0.2835	1.271
euclidean	pool	0.15	10.1151	0.8	1288	617	597	0.9676	0.4635	0.6268	0.479	0.9525	0.1617	0.2765	1.263
euclidean	pool	0.15	10.1151	0.85	1288	599	587	0.98	0.4557	0.6222	0.4651	0.9652	0.1578	0.2712	1.266
euclidean	pool	0.15	10.1151	0.9	1288	571	566	0.9912	0.4394	0.6089	0.4433	0.9769	0.154	0.266	1.246
euclidean	pool	0.2	13.1279	0.0	1288	1030	1013	0.9835	0.7865	0.874	0.7997	0.5667	0.2958	0.3887	7.349
euclidean	pool	0.2	13.1279	0.05	1288	1029	987	0.9592	0.7663	0.852	0.7989	0.6339	0.2749	0.3835	4.048
euclidean	pool	0.2	13.1279	0.1	1288	1025	933	0.9102	0.7244	0.8067	0.7958	0.6877	0.2565	0.3736	2.612
euclidean	pool	0.2	13.1279	0.15	1288	1006	861	0.8559	0.6685	0.7507	0.7811	0.703	0.2356	0.3529	2.016
euclidean	pool	0.2	13.1279	0.2	1288	975	820	0.841	0.6366	0.7247	0.757	0.7337	0.222	0.3409	1.695
euclidean	pool	0.2	13.1279	0.25	1288	943	776	0.8229	0.6025	0.6957	0.7321	0.7513	0.2094	0.3276	1.485
euclidean	pool	0.2	13.1279	0.3	1288	907	749	0.8258	0.5815	0.6825	0.7042	0.7744	0.2004	0.3184	1.393
euclidean	pool	0.2	13.1279	0.35	1288	881	731	0.8297	0.5675	0.674	0.684	0.7918	0.1964	0.3148	1.342
euclidean	pool	0.2	13.1279	0.4	1288	838	711	0.8484	0.552	0.6689	0.6506	0.8206	0.1907	0.3095	1.291
euclidean	pool	0.2	13.1279	0.45	1288	816	696	0.8529	0.5404	0.6616	0.6335	0.8292	0.1876	0.306	1.281
euclidean	pool	0.2	13.1279	0.5	1288	778	679	0.8728	0.5272	0.6573	0.604	0.8518	0.1792	0.2961	1.279
euclidean	pool	0.2	13.1279	0.55	1288	737	666	0.9037	0.5171	0.6578	0.5722	0.8846	0.176	0.2936	1.277
euclidean	pool	0.2	13.1279	0.6	1288	708	648	0.9153	0.5031	0.6493	0.5497	0.8968	0.1719	0.2884	1.276
euclidean	pool	0.2	13.1279	0.65	1288	682	631	0.9252	0.4899	0.6406	0.5295	0.906	0.1688	0.2845	1.279
euclidean	pool	0.2	13.1279	0.7	1288	652	611	0.9371	0.4744	0.6299	0.5062	0.9184	0.1648	0.2794	1.271
euclidean	pool	0.2	13.1279	0.75	1288	623	596	0.9567	0.4627	0.6238	0.4837	0.9391	0.1597	0.2729	1.267
euclidean	pool	0.2	13.1279	0.8	1288	593	577	0.973	0.448	0.6135	0.4604	0.9573	0.1546	0.2662	1.259
euclidean	pool	0.2	13.1279	0.85	1288	577	568	0.9844	0.441	0.6091	0.448	0.9691	0.151	0.2613	1.263
euclidean	pool	0.2	13.1279	0.9	1288	551	547	0.9927	0.4247	0.5949	0.4278	0.9778	0.1472	0.2559	1.241
euclidean	pool	0.25	14.4087	0.0	1288	966	952	0.9855	0.7391	0.8447	0.75	0.5717	0.2756	0.3719	7.28
euclidean	pool	0.25	14.4087	0.05	1288	965	928	0.9617	0.7205	0.8238	0.7492	0.6386	0.2567	0.3662	4.023
euclidean	pool	0.25	14.4087	0.1	1288	961	879	0.9147	0.6825	0.7817	0.7461	0.6923	0.24	0.3565	2.613
euclidean	pool	0.25	14.4087	0.15	1288	943	816	0.8653	0.6335	0.7315	0.7321	0.7102	0.2223	0.3386	2.018
euclidean	pool	0.25	14.4087	0.2	1288	919	779	0.8477	0.6048	0.7059	0.7135	0.737	0.2093	0.3261	1.703
euclidean	pool	0.25	14.4087	0.25	1288	888	739	0.8322	0.5738	0.6792	0.6894	0.7576	0.1984	0.3145	1.488
euclidean	pool	0.25	14.4087	0.3	1288	856	713	0.8329	0.5536	0.6651	0.6646	0.7797	0.1897	0.3051	1.393
euclidean	pool	0.25	14.4087	0.35	1288	832	696	0.8365	0.5404	0.6566	0.646	0.7963	0.1857	0.3012	1.343
euclidean	pool	0.25	14.4087	0.4	1288	791	677	0.8559	0.5256	0.6513	0.6141	0.8264	0.18	0.2956	1.289
euclidean	pool	0.25	14.4087	0.45	1288	770	662	0.8597	0.514	0.6433	0.5978	0.8346	0.1769	0.2919	1.277
euclidean	pool	0.25	14.4087	0.5	1288	733	645	0.8799	0.5008	0.6383	0.5691	0.8577	0.1685	0.2817	1.274
euclidean	pool	0.25	14.4087	0.55	1288	694	632	0.9107	0.4907	0.6377	0.5388	0.8904	0.1653	0.2789	1.274
euclidean	pool	0.25	14.4087	0.6	1288	666	614	0.9219	0.4767	0.6285	0.5171	0.9023	0.1612	0.2735	1.272
euclidean	pool	0.25	14.4087	0.65	1288	641	597	0.9314	0.4635	0.619	0.4977	0.9109	0.1581	0.2694	1.276
euclidean	pool	0.25	14.4087	0.7	1288	615	578	0.9398	0.4488	0.6075	0.4775	0.92	0.1543	0.2642	1.272
euclidean	pool	0.25	14.4087	0.75	1288	588	564	0.9592	0.4379	0.6013	0.4565	0.9405	0.1492	0.2576	1.268
euclidean	pool	0.25	14.4087	0.8	1288	560	545	0.9732	0.4231	0.5898	0.4348	0.9566	0.1442	0.2505	1.258
euclidean	pool	0.25	14.4087	0.85	1288	544	536	0.9853	0.4161	0.5852	0.4224	0.969	0.1406	0.2456	1.262
euclidean	pool	0.25	14.4087	0.9	1288	520	516	0.9923	0.4006	0.5708	0.4037	0.9765	0.1368	0.24	1.238
euclidean	pool	0.3	15.5905	0.0	1288	901	891	0.9889	0.6918	0.8141	0.6995	0.5837	0.2576	0.3574	7.099
euclidean	pool	0.3	15.5905	0.05	1288	900	869	0.9656	0.6747	0.7943	0.6988	0.6478	0.24	0.3503	3.982
euclidean	pool	0.3	15.5905	0.1	1288	897	824	0.9186	0.6398	0.7542	0.6964	0.6982	0.2248	0.3401	2.61
euclidean	pool	0.3	15.5905	0.15	1288	884	769	0.8699	0.597	0.7081	0.6863	0.7149	0.2084	0.3227	2.019
euclidean	pool	0.3	15.5905	0.2	1288	861	733	0.8513	0.5691	0.6822	0.6685	0.7422	0.1956	0.3097	1.709
euclidean	pool	0.3	15.5905	0.25	1288	832	695	0.8353	0.5396	0.6557	0.646	0.7624	0.185	0.2978	1.495
euclidean	pool	0.3	15.5905	0.3	1288	805	672	0.8348	0.5217	0.6421	0.625	0.7838	0.1779	0.29	1.397
euclidean	pool	0.3	15.5905	0.35	1288	782	656	0.8389	0.5093	0.6338	0.6071	0.8015	0.1741	0.2861	1.348
euclidean	pool	0.3	15.5905	0.4	1288	745	639	0.8577	0.4961	0.6286	0.5784	0.8288	0.1685	0.28	1.297
euclidean	pool	0.3	15.5905	0.45	1288	725	624	0.8607	0.4845	0.62	0.5629	0.8365	0.1654	0.2761	1.285
euclidean	pool	0.3	15.5905	0.5	1288	690	609	0.8826	0.4728	0.6158	0.5357	0.8602	0.1585	0.2677	1.284
euclidean	pool	0.3	15.5905	0.55	1288	653	598	0.9158	0.4643	0.6162	0.507	0.8956	0.1555	0.265	1.284
euclidean	pool	0.3	15.5905	0.6	1288	628	582	0.9268	0.4519	0.6075	0.4876	0.9073	0.1524	0.261	1.281
euclidean	pool	0.3	15.5905	0.65	1288	606	568	0.9373	0.441	0.5998	0.4705	0.9171	0.1499	0.2576	1.285
euclidean	pool	0.3	15.5905	0.7	1288	582	550	0.945	0.427	0.5882	0.4519	0.9256	0.1463	0.2527	1.281
euclidean	pool	0.3	15.5905	0.75	1288	559	537	0.9606	0.4169	0.5815	0.434	0.9427	0.1417	0.2463	1.277
euclidean	pool	0.3	15.5905	0.8	1288	533	519	0.9737	0.403	0.57	0.4138	0.958	0.1366	0.2391	1.266
euclidean	pool	0.3	15.5905	0.85	1288	517	510	0.9865	0.396	0.5651	0.4014	0.9712	0.133	0.234	1.27
euclidean	pool	0.3	15.5905	0.9	1288	495	491	0.9919	0.3812	0.5508	0.3843	0.9773	0.1295	0.2286	1.244
euclidean	pool	0.35	16.4507	0.0	1288	837	829	0.9904	0.6436	0.7802	0.6498	0.5921	0.2417	0.3432	6.926
euclidean	pool	0.35	16.4507	0.05	1288	836	808	0.9665	0.6273	0.7608	0.6491	0.6575	0.2251	0.3354	3.913
euclidean	pool	0.35	16.4507	0.1	1288	834	766	0.9185	0.5947	0.722	0.6475	0.7055	0.2109	0.3248	2.569
euclidean	pool	0.35	16.4507	0.15	1288	823	716	0.87	0.5559	0.6784	0.639	0.7219	0.1956	0.3077	1.967
euclidean	pool	0.35	16.4507	0.2	1288	802	686	0.8554	0.5326	0.6565	0.6227	0.7483	0.1848	0.2964	1.673
euclidean	pool	0.35	16.4507	0.25	1288	775	650	0.8387	0.5047	0.6302	0.6017	0.7671	0.1744	0.2842	1.472
euclidean	pool	0.35	16.4507	0.3	1288	750	630	0.84	0.4891	0.6183	0.5823	0.7909	0.1678	0.2769	1.377
euclidean	pool	0.35	16.4507	0.35	1288	729	616	0.845	0.4783	0.6108	0.566	0.8085	0.1645	0.2733	1.327
euclidean	pool	0.35	16.4507	0.4	1288	697	602	0.8637	0.4674	0.6065	0.5411	0.8359	0.159	0.2672	1.274
euclidean	pool	0.35	16.4507	0.45	1288	678	588	0.8673	0.4565	0.5982	0.5264	0.8445	0.156	0.2633	1.261
euclidean	pool	0.35	16.4507	0.5	1288	645	574	0.8899	0.4457	0.5939	0.5008	0.8685	0.1499	0.2557	1.261
euclidean	pool	0.35	16.4507	0.55	1288	615	564	0.9171	0.4379	0.5927	0.4775	0.8984	0.147	0.2526	1.261
euclidean	pool	0.35	16.4507	0.6	1288	590	548	0.9288	0.4255	0.5836	0.4581	0.911	0.1438	0.2484	1.257
euclidean	pool	0.35	16.4507	0.65	1288	572	536	0.9371	0.4161	0.5763	0.4441	0.9186	0.1417	0.2455	1.258
euclidean	pool	0.35	16.4507	0.7	1288	549	519	0.9454	0.403	0.5651	0.4262	0.9278	0.1385	0.241	1.253
euclidean	pool	0.35	16.4507	0.75	1288	528	508	0.9621	0.3944	0.5595	0.4099	0.9453	0.1348	0.2359	1.248
euclidean	pool	0.35	16.4507	0.8	1288	503	490	0.9742	0.3804	0.5472	0.3905	0.9598	0.1297	0.2285	1.234
euclidean	pool	0.35	16.4507	0.85	1288	488	482	0.9877	0.3742	0.5428	0.3789	0.9739	0.1262	0.2235	1.237
euclidean	pool	0.35	16.4507	0.9	1288	469	466	0.9936	0.3618	0.5304	0.3641	0.9793	0.1238	0.2198	1.243
euclidean	pool	0.4	17.1517	0.0	1288	773	769	0.9948	0.597	0.7462	0.6002	0.6062	0.2263	0.3296	6.643
euclidean	pool	0.4	17.1517	0.05	1288	772	750	0.9715	0.5823	0.7282	0.5994	0.6698	0.211	0.3209	3.854
euclidean	pool	0.4	17.1517	0.1	1288	771	714	0.9261	0.5543	0.6935	0.5986	0.7141	0.1984	0.3105	2.589
euclidean	pool	0.4	17.1517	0.15	1288	761	670	0.8804	0.5202	0.654	0.5908	0.7317	0.1851	0.2955	1.975
euclidean	pool	0.4	17.1517	0.2	1288	745	645	0.8658	0.5008	0.6345	0.5784	0.7595	0.1747	0.2841	1.669
euclidean	pool	0.4	17.1517	0.25	1288	719	612	0.8512	0.4752	0.6099	0.5582	0.7796	0.1648	0.272	1.475
euclidean	pool	0.4	17.1517	0.3	1288	698	594	0.851	0.4612	0.5982	0.5419	0.8023	0.1588	0.2651	1.385
euclidean	pool	0.4	17.1517	0.35	1288	679	580	0.8542	0.4503	0.5897	0.5272	0.8181	0.1555	0.2613	1.334
euclidean	pool	0.4	17.1517	0.4	1288	649	568	0.8752	0.441	0.5865	0.5039	0.8465	0.1515	0.2571	1.277
euclidean	pool	0.4	17.1517	0.45	1288	632	555	0.8782	0.4309	0.5781	0.4907	0.855	0.1491	0.2539	1.266
euclidean	pool	0.4	17.1517	0.5	1288	601	541	0.9002	0.42	0.5728	0.4666	0.8786	0.143	0.246	1.265
euclidean	pool	0.4	17.1517	0.55	1288	574	531	0.9251	0.4123	0.5704	0.4457	0.905	0.1402	0.2428	1.266
euclidean	pool	0.4	17.1517	0.6	1288	552	518	0.9384	0.4022	0.563	0.4286	0.9193	0.1376	0.2394	1.26
euclidean	pool	0.4	17.1517	0.65	1288	535	507	0.9477	0.3936	0.5562	0.4154	0.9279	0.1358	0.237	1.261
euclidean	pool	0.4	17.1517	0.7	1288	515	492	0.9553	0.382	0.5458	0.3998	0.9366	0.1327	0.2325	1.258
euclidean	pool	0.4	17.1517	0.75	1288	497	482	0.9698	0.3742	0.5401	0.3859	0.952	0.1291	0.2274	1.251
euclidean	pool	0.4	17.1517	0.8	1288	475	464	0.9768	0.3602	0.5264	0.3688	0.9617	0.1241	0.2198	1.235
euclidean	pool	0.4	17.1517	0.85	1288	463	458	0.9892	0.3556	0.5231	0.3595	0.9747	0.1215	0.216	1.237
euclidean	pool	0.4	17.1517	0.9	1288	446	444	0.9955	0.3447	0.5121	0.3463	0.9804	0.1192	0.2125	1.242
euclidean	pool	0.45	17.8622	0.0	1288	708	704	0.9944	0.5466	0.7054	0.5497	0.614	0.2104	0.3134	6.442
euclidean	pool	0.45	17.8622	0.05	1288	707	688	0.9731	0.5342	0.6897	0.5489	0.6766	0.1969	0.305	3.774
euclidean	pool	0.45	17.8622	0.1	1288	706	656	0.9292	0.5093	0.658	0.5481	0.7196	0.1856	0.2951	2.556
euclidean	pool	0.45	17.8622	0.15	1288	698	615	0.8811	0.4775	0.6193	0.5419	0.7329	0.1732	0.2802	1.959
euclidean	pool	0.45	17.8622	0.2	1288	684	591	0.864	0.4589	0.5994	0.5311	0.7607	0.1634	0.269	1.645
euclidean	pool	0.45	17.8622	0.25	1288	661	563	0.8517	0.4371	0.5777	0.5132	0.7794	0.1549	0.2584	1.467
euclidean	pool	0.45	17.8622	0.3	1288	641	548	0.8549	0.4255	0.5682	0.4977	0.8034	0.15	0.2528	1.382
euclidean	pool	0.45	17.8622	0.35	1288	625	535	0.856	0.4154	0.5593	0.4852	0.8184	0.1469	0.2491	1.331
euclidean	pool	0.45	17.8622	0.4	1288	599	523	0.8731	0.4061	0.5543	0.4651	0.8429	0.1431	0.2447	1.272
euclidean	pool	0.45	17.8622	0.45	1288	584	511	0.875	0.3967	0.5459	0.4534	0.8509	0.1408	0.2415	1.259
euclidean	pool	0.45	17.8622	0.5	1288	555	498	0.8973	0.3866	0.5404	0.4309	0.8748	0.1351	0.234	1.257
euclidean	pool	0.45	17.8622	0.55	1288	530	488	0.9208	0.3789	0.5369	0.4115	0.899	0.1323	0.2307	1.259
euclidean	pool	0.45	17.8622	0.6	1288	512	478	0.9336	0.3711	0.5311	0.3975	0.913	0.1302	0.2279	1.259
euclidean	pool	0.45	17.8622	0.65	1288	496	468	0.9435	0.3634	0.5247	0.3851	0.9223	0.1285	0.2256	1.259
euclidean	pool	0.45	17.8622	0.7	1288	478	455	0.9519	0.3533	0.5153	0.3711	0.9317	0.1256	0.2214	1.257
euclidean	pool	0.45	17.8622	0.75	1288	463	448	0.9676	0.3478	0.5117	0.3595	0.9485	0.1226	0.2172	1.248
euclidean	pool	0.45	17.8622	0.8	1288	443	432	0.9752	0.3354	0.4991	0.3439	0.9589	0.1178	0.2098	1.239
euclidean	pool	0.45	17.8622	0.85	1288	431	426	0.9884	0.3307	0.4956	0.3346	0.9728	0.1152	0.206	1.241
euclidean	pool	0.45	17.8622	0.9	1288	416	414	0.9952	0.3214	0.4859	0.323	0.979	0.1133	0.2031	1.245
euclidean	pool	0.5	18.6781	0.0	1288	644	640	0.9938	0.4969	0.6625	0.5	0.6179	0.1924	0.2934	6.382
euclidean	pool	0.5	18.6781	0.05	1288	643	627	0.9751	0.4868	0.6494	0.4992	0.6782	0.1806	0.2853	3.795
euclidean	pool	0.5	18.6781	0.1	1288	642	598	0.9315	0.4643	0.6197	0.4984	0.7192	0.1708	0.276	2.582
euclidean	pool	0.5	18.6781	0.15	1288	635	559	0.8803	0.434	0.5814	0.493	0.7309	0.1594	0.2617	1.977
euclidean	pool	0.5	18.6781	0.2	1288	624	538	0.8622	0.4177	0.5628	0.4845	0.7583	0.1506	0.2513	1.656
euclidean	pool	0.5	18.6781	0.25	1288	603	511	0.8474	0.3967	0.5405	0.4682	0.774	0.1425	0.2407	1.474
euclidean	pool	0.5	18.6781	0.3	1288	586	497	0.8481	0.3859	0.5304	0.455	0.7975	0.1379	0.2352	1.386
euclidean	pool	0.5	18.6781	0.35	1288	571	485	0.8494	0.3766	0.5218	0.4433	0.8123	0.1351	0.2317	1.334
euclidean	pool	0.5	18.6781	0.4	1288	546	473	0.8663	0.3672	0.5158	0.4239	0.8357	0.1313	0.2269	1.273
euclidean	pool	0.5	18.6781	0.45	1288	531	461	0.8682	0.3579	0.5069	0.4123	0.8426	0.1289	0.2236	1.258
euclidean	pool	0.5	18.6781	0.5	1288	506	451	0.8913	0.3502	0.5028	0.3929	0.8677	0.125	0.2185	1.254
euclidean	pool	0.5	18.6781	0.55	1288	484	443	0.9153	0.3439	0.5	0.3758	0.8926	0.1227	0.2157	1.255
euclidean	pool	0.5	18.6781	0.6	1288	468	435	0.9295	0.3377	0.4954	0.3634	0.908	0.1207	0.2131	1.253
euclidean	pool	0.5	18.6781	0.65	1288	453	426	0.9404	0.3307	0.4894	0.3517	0.9182	0.1192	0.211	1.253
euclidean	pool	0.5	18.6781	0.7	1288	436	414	0.9495	0.3214	0.4803	0.3385	0.9286	0.1163	0.2067	1.249
euclidean	pool	0.5	18.6781	0.75	1288	424	409	0.9646	0.3175	0.4778	0.3292	0.9449	0.114	0.2034	1.242
euclidean	pool	0.5	18.6781	0.8	1288	405	394	0.9728	0.3059	0.4654	0.3144	0.955	0.1096	0.1967	1.239
euclidean	pool	0.5	18.6781	0.85	1288	394	389	0.9873	0.302	0.4625	0.3059	0.9703	0.1071	0.1928	1.241
euclidean	pool	0.5	18.6781	0.9	1288	379	377	0.9947	0.2927	0.4523	0.2943	0.977	0.1052	0.1899	1.245
