instance_id,dtype_key,path,origin
1e20000ffdeba2d398bc23f15d590a55e37dbf23d13edf98dcfbc8bd7c43fa1f6512,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S33_read_pair.json,leaf
1e20cb7f763a2a88d7e02ba00ae707b3971e1ec870bac0eb538c20ac63d347c23bc7,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S28_read_pair.json,leaf
1e2046cad9bcad690ccbf036e62fd9de04cd1413609420c79078e62db5178d09c98a,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S6_read_pair.json,leaf
1e20a349d51c66b7537022c2caf065b5125b60a1b5d27ffcd8af8caf0d85c196d65d,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S12_read_pair.json,leaf
1e20acff9a0d0edc30a5ad867aa58913e214c64a7658d999fb03241ad9e1069e61d7,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S13_read_pair.json,leaf
1e2086050fb887a33ad5726d224924240e22cc201d4c15028f1bfb6e29da1ed8d7b3,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S24_read_pair.json,leaf
1e2050bc662b54ec8779f0f80d25b11834c51d184f821d8b9d31fa89021733fb1953,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S15_read_pair.json,leaf
1e20e1f2c48d462aa1d30999b9a838ca68e95be3bda14d69e8539d5834bb4a3e875c,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S9_read_pair.json,leaf
1e20be3ed1b75252f83e7d2d86201686628e773e2ed5d076ce4ac8572b7d7a45d0c0,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S3_read_pair.json,leaf
1e202190193dc411fb8109e1f362849f960a23d176ed8f0fcc1764173222cbc9f735,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S23_read_pair.json,leaf
1e2015279429a22b0cf39ed521e8c64d85b4020a792ab2019b3079611983006e1b68,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S11_read_pair.json,leaf
1e20305f8f50359b84589124e4593fa98f5a5aa4dff4b9b6042e68667ca6c3314bb1,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S32_read_pair.json,leaf
1e2032d074582a1a2b8e5cba04ebc55c60ec9a87046413c55439b56caaef03c479f8,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S31_read_pair.json,leaf
1e20533bdafa3fd9a6e8eeb77a20d0e6d1b51909182a4ea03d8dcd74682d567ca3a0,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S4_read_pair.json,leaf
1e20c532e0e3945548985200d239ac4720573498eb3aaf6f88e9259d2a165dadd166,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S14_read_pair.json,leaf
